,COREF,start_token,end_token,prop,cat,text,character_name
8962,124,54763,54763,PRON,PER,her,"a Mrs. Younge , who was some time ago governess to Miss Darcy , and was dismissed from her charge on some cause of disapprobation"
8963,83,54765,54765,PRON,PER,My,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8964,118,54772,54772,PROP,PER,Caroline,CAROLINE BINGLEY
8965,90,54774,54775,PROP,PER,Mrs. Hurst,Mrs. Hurst
8966,83,54780,54780,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8967,83,54783,54783,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8969,82,54791,54791,PROP,PER,Elizabeth,the eldest Miss Bennet
8970,82,54793,54793,PRON,PER,her,the eldest Miss Bennet
8971,82,54801,54801,PRON,PER,her,the eldest Miss Bennet
8972,79,54808,54809,PROP,PER,Mr. Bingley,"you,--Mr . Bingley"
8973,82,54810,54810,PRON,PER,her,the eldest Miss Bennet
8976,83,54823,54823,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8977,79,54827,54827,PRON,PER,him,"you,--Mr . Bingley"
8978,83,54829,54829,PRON,PER,She,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8979,83,54833,54833,PRON,PER,herself,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8980,83,54835,54835,PRON,PER,she,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8981,83,54842,54842,PRON,PER,she,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8982,91,54849,54850,PROP,PER,Miss Bingley,poor Miss Bingley
8984,83,54872,54872,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8986,83,54885,54885,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8987,83,54896,54896,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8988,83,54901,54901,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8989,83,54904,54904,PRON,PER,herself,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8990,83,54911,54911,PRON,PER,she,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8991,83,54917,54917,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8993,83,54922,54922,PRON,PER,she,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8994,83,54925,54925,PRON,PER,My,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8996,82,54927,54927,PROP,PER,Lizzy,the eldest Miss Bennet
8997,83,54930,54930,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
8999,83,54944,54944,PRON,PER,my,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9000,83,54948,54948,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9001,83,54950,54950,PRON,PER,myself,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9002,91,54957,54958,PROP,PER,Miss Bingley,poor Miss Bingley
9003,83,54962,54962,PRON,PER,me,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9004,83,54966,54966,PRON,PER,my,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9007,83,54981,54981,PRON,PER,me,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9008,83,54984,54984,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9010,83,54995,54995,PRON,PER,my,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9012,83,55004,55004,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9014,83,55018,55018,PRON,PER,me,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9015,83,55031,55031,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9016,83,55034,55034,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9017,118,55040,55040,PROP,PER,Caroline,CAROLINE BINGLEY
9018,83,55044,55044,PRON,PER,my,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9019,83,55059,55059,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9023,83,55102,55102,PRON,PER,me,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9026,83,55122,55122,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9027,83,55133,55133,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9028,83,55137,55137,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9031,83,55151,55151,PRON,PER,me,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9033,83,55157,55157,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9035,83,55173,55173,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9039,83,55190,55190,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9042,83,55205,55205,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9043,83,55209,55209,PRON,PER,myself,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9047,83,55239,55239,PRON,PER,me,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9053,83,55265,55265,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9056,83,55289,55289,PRON,PER,me,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9059,83,55303,55303,PRON,PER,my,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9061,83,55308,55308,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9068,124,55343,55344,PROP,PER,Miss Darcy,"a Mrs. Younge , who was some time ago governess to Miss Darcy , and was dismissed from her charge on some cause of disapprobation"
9069,83,55346,55346,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9070,83,55353,55353,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9071,83,55361,55361,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9072,83,55381,55381,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9073,83,55397,55397,PRON,PER,me,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9075,83,55408,55408,PRON,PER,my,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9078,83,55415,55415,PRON,PER,me,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9080,91,55422,55423,PROP,PER,Miss Bingley,poor Miss Bingley
9085,83,55453,55453,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9091,80,55476,55477,PROP,PER,Sir William,Sir William Lucas
9092,94,55479,55479,PROP,PER,Maria,Maria Lucas
9093,83,55481,55481,PRON,PER,I,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9096,82,55500,55500,PROP,PER,Elizabeth,the eldest Miss Bennet
9097,82,55505,55505,PRON,PER,her,the eldest Miss Bennet
9098,82,55510,55510,PRON,PER,she,the eldest Miss Bennet
9099,83,55513,55513,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9102,82,55536,55536,PRON,PER,She,the eldest Miss Bennet
9106,83,55572,55572,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9107,82,55574,55574,PRON,PER,she,the eldest Miss Bennet
9109,89,55582,55583,PROP,PER,Mr. Darcy,that disagreeable Mr. Darcy
9111,136,55590,55590,PROP,PER,Wickham,"Mr , Wickham"
9112,82,55594,55594,PRON,PER,she,the eldest Miss Bennet
9115,125,55606,55607,PROP,PER,Mrs. Gardiner,Mrs. Gardiner
9116,82,55612,55612,PROP,PER,Elizabeth,the eldest Miss Bennet
9117,125,55614,55614,PRON,PER,her,Mrs. Gardiner
9119,82,55625,55625,PROP,PER,Elizabeth,the eldest Miss Bennet
9120,82,55636,55636,PRON,PER,her,the eldest Miss Bennet
9122,82,55640,55640,PRON,PER,herself,the eldest Miss Bennet
9128,82,55662,55662,PROP,PER,Elizabeth,the eldest Miss Bennet
9129,82,55672,55672,PRON,PER,she,the eldest Miss Bennet
9130,82,55684,55684,PRON,PER,Her,the eldest Miss Bennet
9131,82,55693,55693,PRON,PER,her,the eldest Miss Bennet
9132,82,55701,55701,PRON,PER,she,the eldest Miss Bennet
9137,82,55741,55741,PROP,PER,Elizabeth,the eldest Miss Bennet
9138,101,55753,55753,PROP,PER,Charlotte,Charlotte Lucas
9142,82,55793,55793,PRON,PER,her,the eldest Miss Bennet
9143,82,55795,55795,PRON,PER,she,the eldest Miss Bennet
9145,125,55822,55823,PROP,PER,Mrs. Gardiner,Mrs. Gardiner
9146,82,55832,55832,PRON,PER,she,the eldest Miss Bennet
9147,82,55840,55840,PRON,PER,my,the eldest Miss Bennet
9149,82,55845,55845,PRON,PER,I,the eldest Miss Bennet
9150,82,55855,55855,PRON,PER,I,the eldest Miss Bennet
9151,82,55864,55864,PRON,PER,I,the eldest Miss Bennet
9154,82,55882,55882,PRON,PER,my,the eldest Miss Bennet
9156,93,55898,55899,PROP,PER,Miss King,Miss King
9157,82,55901,55901,PRON,PER,I,the eldest Miss Bennet
9158,82,55907,55907,PRON,PER,I,the eldest Miss Bennet
9159,93,55909,55909,PRON,PER,her,Miss King
9160,82,55915,55915,PRON,PER,I,the eldest Miss Bennet
9161,93,55923,55923,PRON,PER,her,Miss King
9163,82,55940,55940,PRON,PER,My,the eldest Miss Bennet
9164,82,55948,55948,PRON,PER,I,the eldest Miss Bennet
9165,82,55958,55958,PRON,PER,my,the eldest Miss Bennet
9166,82,55962,55962,PRON,PER,I,the eldest Miss Bennet
9168,82,55969,55969,PRON,PER,I,the eldest Miss Bennet
9169,82,55974,55974,PRON,PER,I,the eldest Miss Bennet
9170,82,55976,55976,PRON,PER,my,the eldest Miss Bennet
9171,86,55988,55988,PROP,PER,Kitty,Lady Catherine de Bourgh
9172,84,55990,55990,PROP,PER,Lydia,Miss Lydia Bennet
9174,82,55999,55999,PRON,PER,I,the eldest Miss Bennet
9183,82,56076,56076,PROP,PER,Elizabeth,the eldest Miss Bennet
9185,82,56080,56080,PRON,PER,She,the eldest Miss Bennet
9186,101,56093,56093,PROP,PER,Charlotte,Charlotte Lucas
9187,82,56095,56095,PRON,PER,she,the eldest Miss Bennet
9188,101,56106,56106,PRON,PER,she,Charlotte Lucas
9189,101,56112,56112,PRON,PER,herself,Charlotte Lucas
9190,101,56125,56125,PRON,PER,her,Charlotte Lucas
9191,101,56129,56129,PROP,PER,Charlotte,Charlotte Lucas
9192,101,56134,56134,PRON,PER,her,Charlotte Lucas
9193,129,56137,56138,PROP,PER,Mr. Collins,Mr. Collins
9197,101,56183,56183,PRON,PER,her,Charlotte Lucas
9198,83,56187,56187,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9199,101,56200,56200,PRON,PER,she,Charlotte Lucas
9200,101,56224,56224,PROP,PER,Charlotte,Charlotte Lucas
9201,101,56229,56229,PRON,PER,She,Charlotte Lucas
9202,80,56233,56234,PROP,PER,Sir William,Sir William Lucas
9203,80,56236,56236,PRON,PER,his,Sir William Lucas
9206,101,56270,56270,PRON,PER,her,Charlotte Lucas
9208,101,56277,56277,PRON,PER,her,Charlotte Lucas
9209,101,56292,56292,PRON,PER,her,Charlotte Lucas
9211,101,56298,56298,PRON,PER,her,Charlotte Lucas
9213,101,56309,56309,PRON,PER,her,Charlotte Lucas
9214,101,56315,56315,PRON,PER,herself,Charlotte Lucas
9215,136,56317,56318,PROP,PER,Mr. Wickham,"Mr , Wickham"
9219,82,56338,56338,PROP,PER,Elizabeth,the eldest Miss Bennet
9222,101,56371,56371,PRON,PER,her,Charlotte Lucas
9223,101,56375,56375,PRON,PER,her,Charlotte Lucas
9224,101,56380,56380,PRON,PER,her,Charlotte Lucas
9225,101,56383,56383,PRON,PER,she,Charlotte Lucas
9226,86,56388,56391,PROP,PER,Lady Catherine de Bourgh,Lady Catherine de Bourgh
9228,101,56398,56398,PRON,PER,her,Charlotte Lucas
9231,101,56418,56418,PRON,PER,she,Charlotte Lucas
9232,101,56423,56423,PRON,PER,her,Charlotte Lucas
9234,101,56433,56433,PRON,PER,she,Charlotte Lucas
9237,101,56450,56450,PRON,PER,her,Charlotte Lucas
9238,101,56458,56458,PRON,PER,Her,Charlotte Lucas
9240,101,56472,56472,PRON,PER,her,Charlotte Lucas
9242,80,56478,56480,PROP,PER,Sir William Lucas,Sir William Lucas
9243,80,56483,56483,PRON,PER,his,Sir William Lucas
9245,94,56485,56485,PROP,PER,Maria,Maria Lucas
9247,80,56499,56499,PRON,PER,himself,Sir William Lucas
9248,82,56527,56527,PROP,PER,Elizabeth,the eldest Miss Bennet
9249,82,56532,56532,PRON,PER,she,the eldest Miss Bennet
9250,80,56535,56536,PROP,PER,Sir William,Sir William Lucas
9251,80,56541,56541,PRON,PER,He,Sir William Lucas
9252,82,56544,56544,PRON,PER,her,the eldest Miss Bennet
9253,80,56551,56551,PRON,PER,his,Sir William Lucas
9254,80,56557,56557,PRON,PER,his,Sir William Lucas
9255,80,56564,56564,PRON,PER,his,Sir William Lucas
9259,153,56597,56598,PROP,PER,Mr. Gardiner,Mr. Gardiner
9260,83,56602,56602,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9264,83,56620,56620,PRON,PER,she,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9266,82,56628,56628,PROP,PER,Elizabeth,the eldest Miss Bennet
9267,83,56633,56633,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9276,83,56687,56687,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9280,82,56726,56726,PROP,PER,Elizabeth,the eldest Miss Bennet
9281,82,56732,56732,PRON,PER,her,the eldest Miss Bennet
9284,82,56739,56739,PRON,PER,her,the eldest Miss Bennet
9286,82,56743,56743,PRON,PER,she,the eldest Miss Bennet
9288,83,56761,56761,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9289,82,56766,56766,PRON,PER,her,the eldest Miss Bennet
9291,125,56790,56791,PROP,PER,Mrs. Gardiner,Mrs. Gardiner
9292,82,56793,56793,PRON,PER,her,the eldest Miss Bennet
9293,91,56798,56799,PROP,PER,Miss Bingley,poor Miss Bingley
9295,83,56814,56814,PROP,PER,Jane,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9296,83,56816,56816,PRON,PER,herself,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9298,83,56826,56826,PRON,PER,her,"poor Jane , who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual"
9299,125,56834,56835,PROP,PER,Mrs. Gardiner,Mrs. Gardiner
9300,125,56838,56838,PRON,PER,her,Mrs. Gardiner
9302,136,56841,56841,PROP,PER,Wickham,"Mr , Wickham"
9303,82,56847,56847,PRON,PER,her,the eldest Miss Bennet
9304,125,56857,56857,PRON,PER,my,Mrs. Gardiner
9306,82,56859,56859,PROP,PER,Elizabeth,the eldest Miss Bennet
9307,125,56862,56862,PRON,PER,she,Mrs. Gardiner
9309,93,56871,56872,PROP,PER,Miss King,Miss King
9310,125,56874,56874,PRON,PER,I,Mrs. Gardiner
9313,125,56888,56888,PRON,PER,my,Mrs. Gardiner
9318,125,56925,56925,PRON,PER,me,Mrs. Gardiner
9325,125,56967,56967,PRON,PER,me,Mrs. Gardiner
9326,93,56972,56973,PROP,PER,Miss King,Miss King
9327,125,56976,56976,PRON,PER,I,Mrs. Gardiner
9328,93,56985,56985,PRON,PER,She,Miss King
9330,125,56994,56994,PRON,PER,I,Mrs. Gardiner
9331,125,56997,56997,PRON,PER,I,Mrs. Gardiner
9332,93,57002,57002,PRON,PER,her,Miss King
9334,93,57009,57009,PRON,PER,her,Miss King
9335,93,57015,57015,PRON,PER,her,Miss King
9337,93,57020,57020,PRON,PER,her,Miss King
9340,125,57044,57044,PRON,PER,my,Mrs. Gardiner
9341,125,57049,57049,PRON,PER,I,Mrs. Gardiner
9345,93,57089,57089,PRON,PER,her,Miss King
9348,93,57119,57119,PRON,PER,she,Miss King
9350,93,57136,57136,PRON,PER,Her,Miss King
9352,93,57150,57150,PRON,PER,her,Miss King
9353,93,57155,57155,PRON,PER,herself,Miss King
9354,82,57167,57167,PROP,PER,Elizabeth,the eldest Miss Bennet
9358,93,57185,57185,PRON,PER,she,Miss King
9359,82,57195,57195,PROP,PER,Lizzy,the eldest Miss Bennet
9360,125,57200,57200,PRON,PER,I,Mrs. Gardiner
9361,125,57207,57207,PRON,PER,I,Mrs. Gardiner
9362,82,57212,57212,PRON,PER,you,the eldest Miss Bennet
9365,82,57239,57239,PRON,PER,I,the eldest Miss Bennet
9371,82,57266,57266,PRON,PER,I,the eldest Miss Bennet
9373,82,57276,57276,PRON,PER,I,the eldest Miss Bennet
9374,82,57283,57283,PRON,PER,I,the eldest Miss Bennet
9379,82,57322,57322,PROP,PER,Lizzy,the eldest Miss Bennet
9388,125,57385,57386,PROP,PER,Mrs. Gardiner,Mrs. Gardiner
9390,82,57405,57405,PROP,PER,Elizabeth,the eldest Miss Bennet
9391,82,57408,57408,PRON,PER,her,the eldest Miss Bennet
9392,82,57420,57420,PRON,PER,My,the eldest Miss Bennet
9395,82,57427,57427,PRON,PER,she,the eldest Miss Bennet
9397,82,57440,57440,PRON,PER,me,the eldest Miss Bennet
9415,82,57584,57584,PROP,PER,Elizabeth,the eldest Miss Bennet
9416,82,57587,57587,PRON,PER,her,the eldest Miss Bennet
9417,82,57597,57597,PRON,PER,she,the eldest Miss Bennet
9418,82,57600,57600,PRON,PER,her,the eldest Miss Bennet
9420,82,57611,57611,PRON,PER,her,the eldest Miss Bennet
9421,82,57618,57618,PRON,PER,her,the eldest Miss Bennet
9430,82,57671,57671,PROP,PER,Elizabeth,the eldest Miss Bennet
9431,82,57679,57679,PRON,PER,she,the eldest Miss Bennet
9440,129,57720,57721,PROP,PER,Mr. Collins,Mr. Collins
9441,101,57723,57723,PROP,PER,Charlotte,Charlotte Lucas
9447,158,57778,57779,PROP,PER,Mrs. Collins,Mrs. Collins
9448,158,57781,57781,PRON,PER,her,Mrs. Collins
9450,82,57789,57789,PROP,PER,Elizabeth,the eldest Miss Bennet
9451,82,57799,57799,PRON,PER,she,the eldest Miss Bennet
9452,82,57801,57801,PRON,PER,herself,the eldest Miss Bennet
9453,82,57806,57806,PRON,PER,She,the eldest Miss Bennet
9454,82,57810,57810,PRON,PER,her,the eldest Miss Bennet
9459,82,57834,57834,PRON,PER,her,the eldest Miss Bennet
9461,82,57848,57848,PRON,PER,her,the eldest Miss Bennet
9474,82,57911,57911,PROP,PER,Elizabeth,the eldest Miss Bennet
9477,82,57922,57922,PRON,PER,she,the eldest Miss Bennet
9483,82,57949,57949,PRON,PER,her,the eldest Miss Bennet
9484,82,57956,57956,PRON,PER,her,the eldest Miss Bennet
9485,82,57959,57959,PRON,PER,she,the eldest Miss Bennet
9487,82,57974,57974,PRON,PER,she,the eldest Miss Bennet
9489,82,57993,57993,PRON,PER,her,the eldest Miss Bennet
9491,82,57997,57997,PRON,PER,she,the eldest Miss Bennet
9493,129,58010,58011,PROP,PER,Mr. Collins,Mr. Collins
9494,129,58016,58016,PRON,PER,his,Mr. Collins
9496,82,58029,58029,PRON,PER,she,the eldest Miss Bennet
9497,82,58032,58032,PRON,PER,her,the eldest Miss Bennet
9498,101,58035,58035,PROP,PER,Charlotte,Charlotte Lucas
9499,82,58040,58040,PRON,PER,she,the eldest Miss Bennet
9500,101,58050,58050,PROP,PER,Charlotte,Charlotte Lucas
9504,129,58094,58095,PROP,PER,Mr. Collins,Mr. Collins
9507,129,58120,58120,PRON,PER,he,Mr. Collins
9508,129,58122,58122,PRON,PER,himself,Mr. Collins
9509,129,58127,58127,PRON,PER,his,Mr. Collins
9511,129,58132,58132,PRON,PER,his,Mr. Collins
9512,82,58138,58138,PROP,PER,Elizabeth,the eldest Miss Bennet
9513,101,58146,58146,PROP,PER,Charlotte,Charlotte Lucas
9514,101,58157,58157,PRON,PER,she,Charlotte Lucas
9516,129,58187,58187,PRON,PER,he,Mr. Collins
9517,129,58205,58205,PRON,PER,He,Mr. Collins
9519,129,58234,58234,PRON,PER,his,Mr. Collins
9524,129,58274,58274,PRON,PER,his,Mr. Collins
9528,129,58291,58291,PRON,PER,his,Mr. Collins
9530,129,58294,58295,PROP,PER,Mr. Collins,Mr. Collins
9532,129,58301,58301,PRON,PER,his,Mr. Collins
9535,80,58326,58327,PROP,PER,Sir William,Sir William Lucas
9536,129,58329,58329,PRON,PER,him,Mr. Collins
9537,101,58331,58331,PROP,PER,Charlotte,Charlotte Lucas
9538,101,58333,58333,PRON,PER,her,Charlotte Lucas
9543,101,58355,58355,PRON,PER,her,Charlotte Lucas
9546,82,58386,58386,PROP,PER,Elizabeth,the eldest Miss Bennet
9547,101,58388,58388,PROP,PER,Charlotte,Charlotte Lucas
9548,129,58394,58395,PROP,PER,Mr. Collins,Mr. Collins
9549,101,58412,58412,PROP,PER,Charlotte,Charlotte Lucas
9550,82,58419,58419,PROP,PER,Elizabeth,the eldest Miss Bennet
9551,129,58421,58421,PRON,PER,he,Mr. Collins
9552,82,58427,58427,PRON,PER,She,the eldest Miss Bennet
9553,86,58432,58433,PROP,PER,Lady Catherine,Lady Catherine de Bourgh
9556,129,58452,58453,PROP,PER,Mr. Collins,Mr. Collins
9557,82,58461,58462,PROP,PER,Miss Elizabeth,the eldest Miss Bennet
9558,82,58464,58464,PRON,PER,you,the eldest Miss Bennet
9559,86,58471,58474,PROP,PER,Lady Catherine de Bourgh,Lady Catherine de Bourgh
9561,129,58483,58483,PRON,PER,I,Mr. Collins
9562,82,58487,58487,PRON,PER,you,the eldest Miss Bennet
9563,86,58492,58492,PRON,PER,her,Lady Catherine de Bourgh
9564,86,58494,58494,PRON,PER,She,Lady Catherine de Bourgh
9565,129,58502,58502,PRON,PER,I,Mr. Collins
9566,82,58506,58506,PRON,PER,you,the eldest Miss Bennet
9567,86,58514,58514,PRON,PER,her,Lady Catherine de Bourgh
9568,129,58521,58521,PRON,PER,I,Mr. Collins
9569,86,58529,58529,PRON,PER,she,Lady Catherine de Bourgh
9570,82,58532,58532,PRON,PER,you,the eldest Miss Bennet
9571,129,58534,58534,PRON,PER,my,Mr. Collins
9573,94,58536,58536,PROP,PER,Maria,Maria Lucas
9574,86,58542,58542,PRON,PER,she,Lady Catherine de Bourgh
9576,82,58546,58546,PRON,PER,your,the eldest Miss Bennet
9578,86,58550,58550,PRON,PER,Her,Lady Catherine de Bourgh
9579,129,58553,58553,PRON,PER,my,Mr. Collins
9581,101,58555,58555,PROP,PER,Charlotte,Charlotte Lucas
9584,86,58575,58575,PRON,PER,Her,Lady Catherine de Bourgh
9587,129,58585,58585,PRON,PER,I,Mr. Collins
9588,86,58593,58593,PRON,PER,her,Lady Catherine de Bourgh
9590,86,58599,58599,PRON,PER,she,Lady Catherine de Bourgh
9591,86,58605,58606,PROP,PER,Lady Catherine,Lady Catherine de Bourgh
9593,101,58619,58619,PROP,PER,Charlotte,Charlotte Lucas
9595,129,58633,58633,PRON,PER,my,Mr. Collins
9597,129,58640,58640,PRON,PER,I,Mr. Collins
9598,86,58643,58643,PRON,PER,She,Lady Catherine de Bourgh
9600,82,58685,58685,PROP,PER,Elizabeth,the eldest Miss Bennet
9601,82,58691,58691,PRON,PER,her,the eldest Miss Bennet
9603,101,58698,58698,PROP,PER,Charlotte,Charlotte Lucas
9604,101,58706,58706,PRON,PER,her,Charlotte Lucas
9605,101,58717,58717,PRON,PER,her,Charlotte Lucas
9607,82,58731,58731,PRON,PER,She,the eldest Miss Bennet
9608,82,58737,58737,PRON,PER,her,the eldest Miss Bennet
9610,129,58754,58755,PROP,PER,Mr. Collins,Mr. Collins
9612,82,58783,58783,PRON,PER,she,the eldest Miss Bennet
9613,82,58786,58786,PRON,PER,her,the eldest Miss Bennet
9616,82,58814,58814,PRON,PER,she,the eldest Miss Bennet
9619,82,58828,58828,PRON,PER,her,the eldest Miss Bennet
9620,82,58830,58830,PRON,PER,She,the eldest Miss Bennet
9621,94,58837,58837,PROP,PER,Maria,Maria Lucas
9623,94,58855,58855,PRON,PER,my,Maria Lucas
9624,82,58857,58857,PROP,PER,Eliza,the eldest Miss Bennet
9626,94,58880,58880,PRON,PER,I,Maria Lucas
9627,82,58884,58884,PRON,PER,you,the eldest Miss Bennet
9628,82,58899,58899,PROP,PER,Elizabeth,the eldest Miss Bennet
9629,94,58905,58905,PROP,PER,Maria,Maria Lucas
9630,82,58908,58908,PRON,PER,her,the eldest Miss Bennet
9635,82,58955,58955,PROP,PER,Elizabeth,the eldest Miss Bennet
9636,82,58958,58958,PRON,PER,I,the eldest Miss Bennet
9638,86,58976,58977,PROP,PER,Lady Catherine,Lady Catherine de Bourgh
9639,86,58979,58979,PRON,PER,her,Lady Catherine de Bourgh
9641,94,58986,58986,PRON,PER,my,Maria Lucas
