,COREF,start_token,end_token,prop,cat,text,character_name
6964,32,52852,52852,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6965,32,52857,52857,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6966,32,52868,52868,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6967,32,52876,52876,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6968,32,52895,52895,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6969,32,52901,52901,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6970,32,52903,52903,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6971,32,52938,52938,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6972,32,52940,52940,PRON,PER,himself,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6973,32,52942,52942,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6974,32,52951,52951,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6975,32,52958,52958,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6976,32,52985,52985,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6977,32,52995,52995,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6978,32,52997,52997,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6979,32,53009,53009,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6980,32,53015,53015,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6981,32,53034,53034,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6982,32,53038,53038,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6983,32,53047,53047,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6984,32,53062,53062,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6985,32,53073,53073,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6986,32,53076,53076,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6987,32,53080,53080,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6989,32,53112,53112,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6991,32,53118,53118,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6992,32,53123,53123,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6994,32,53127,53127,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6995,32,53132,53132,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6997,32,53142,53142,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
6999,32,53160,53160,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7000,32,53172,53172,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7001,32,53175,53175,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7002,32,53180,53180,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7005,32,53231,53231,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7007,32,53235,53235,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7008,32,53238,53238,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7010,32,53266,53266,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7011,32,53269,53269,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7015,32,53320,53320,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7016,32,53333,53333,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7017,32,53345,53345,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7019,32,53359,53359,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7020,1,53376,53376,PROP,PER,Raveloe,the Raveloe
7021,32,53395,53395,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7022,32,53399,53399,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7025,32,53452,53452,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7027,32,53458,53458,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7028,32,53464,53464,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7030,32,53492,53492,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7031,32,53496,53496,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7032,32,53508,53508,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7033,32,53510,53510,PRON,PER,himself,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7034,32,53514,53514,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7036,32,53542,53542,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7038,32,53566,53566,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7039,32,53572,53572,PRON,PER,himself,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7043,32,53595,53595,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7044,32,53598,53598,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7047,32,53610,53610,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7048,32,53625,53625,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7054,32,53665,53665,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7056,32,53677,53677,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7058,32,53681,53681,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7059,32,53694,53694,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7061,32,53713,53713,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7064,32,53737,53737,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7065,32,53758,53758,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7067,32,53772,53772,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7068,32,53774,53774,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7070,32,53791,53791,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7072,32,53809,53809,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7074,32,53814,53814,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7075,32,53826,53826,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7076,32,53842,53842,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7078,32,53857,53857,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7080,32,53874,53874,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7083,32,53904,53904,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7084,32,53909,53909,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7085,32,53910,53910,PRON,PER,himself,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7086,32,53922,53922,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7092,118,54028,54029,PROP,PER,uncle Kimble,good - natured Mrs. Kimble
7093,118,54052,54052,PRON,PER,his,good - natured Mrs. Kimble
7115,61,54273,54273,PROP,PER,Godfrey,the artful Godfrey
7116,61,54284,54284,PRON,PER,his,the artful Godfrey
7118,62,54294,54294,PROP,PER,Nancy,Miss Nancy Lammeter
7120,62,54304,54304,PRON,PER,her,Miss Nancy Lammeter
7122,61,54307,54307,PRON,PER,He,the artful Godfrey
7123,61,54312,54312,PRON,PER,he,the artful Godfrey
7124,61,54317,54317,PRON,PER,himself,the artful Godfrey
7126,62,54332,54334,PROP,PER,Miss Nancy Lammeter,Miss Nancy Lammeter
7127,61,54349,54349,PRON,PER,he,the artful Godfrey
7128,62,54356,54356,PRON,PER,her,Miss Nancy Lammeter
7129,62,54377,54377,PRON,PER,her,Miss Nancy Lammeter
7130,61,54383,54383,PROP,PER,Godfrey,the artful Godfrey
7131,61,54386,54386,PRON,PER,his,the artful Godfrey
7133,61,54402,54402,PRON,PER,him,the artful Godfrey
7137,61,54455,54455,PRON,PER,his,the artful Godfrey
7139,32,54461,54462,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7140,61,54468,54468,PRON,PER,his,the artful Godfrey
7141,61,54477,54477,PRON,PER,he,the artful Godfrey
7143,61,54494,54494,PRON,PER,he,the artful Godfrey
7144,82,54500,54501,PROP,PER,Mr. Crackenthorp,Mr. Crackenthorp
7145,75,54503,54504,PROP,PER,Mr. Lammeter,young Mr. Lammeter
7146,32,54509,54509,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7147,61,54518,54518,PROP,PER,Godfrey,the artful Godfrey
7149,61,54534,54534,PRON,PER,himself,the artful Godfrey
7151,61,54543,54543,PRON,PER,him,the artful Godfrey
7153,61,54549,54549,PRON,PER,he,the artful Godfrey
7155,32,54570,54571,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7158,32,54590,54590,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7159,32,54601,54601,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7161,32,54608,54608,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7163,32,54614,54614,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7164,82,54624,54625,PROP,PER,Mr. Crackenthorp,Mr. Crackenthorp
7165,32,54635,54635,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7169,32,54652,54652,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7172,32,54666,54666,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7173,61,54678,54678,PROP,PER,Godfrey,the artful Godfrey
7175,61,54687,54687,PRON,PER,I,the artful Godfrey
7177,61,54703,54703,PRON,PER,my,the artful Godfrey
7178,61,54707,54707,PROP,PER,Godfrey,the artful Godfrey
7179,61,54718,54718,PRON,PER,his,the artful Godfrey
7182,61,54754,54754,PROP,PER,Godfrey,the artful Godfrey
7184,82,54784,54785,PROP,PER,Mr. Crackenthorp,Mr. Crackenthorp
7187,82,54795,54795,PRON,PER,I,Mr. Crackenthorp
7192,82,54817,54817,PRON,PER,he,Mr. Crackenthorp
7197,82,54855,54855,PRON,PER,I,Mr. Crackenthorp
7198,118,54860,54860,PROP,PER,Kimble,good - natured Mrs. Kimble
7209,62,54974,54975,PROP,PER,Nancy Lammeter,Miss Nancy Lammeter
7210,61,54978,54978,PROP,PER,Godfrey,the artful Godfrey
7211,61,54981,54981,PRON,PER,I,the artful Godfrey
7213,61,54998,54998,PRON,PER,I,the artful Godfrey
7214,61,55005,55005,PROP,PER,Godfrey,the artful Godfrey
7215,61,55008,55008,PRON,PER,himself,the artful Godfrey
7216,61,55022,55022,PRON,PER,I,the artful Godfrey
7217,61,55026,55026,PRON,PER,he,the artful Godfrey
7218,61,55036,55036,PRON,PER,his,the artful Godfrey
7219,61,55044,55044,PRON,PER,you,the artful Godfrey
7222,37,55054,55055,PROP,PER,Master Marner,Old Master Marner
7223,118,55059,55063,PROP,PER,good - natured Mrs. Kimble,good - natured Mrs. Kimble
7228,32,55102,55102,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7229,32,55109,55109,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7230,32,55118,55118,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7231,32,55127,55127,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7232,32,55129,55129,PRON,PER,I've,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7234,32,55144,55144,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7235,32,55148,55148,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7236,32,55153,55153,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7237,32,55169,55169,PRON,PER,himself,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7238,32,55175,55175,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7240,32,55186,55186,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7241,118,55194,55195,PROP,PER,Mrs. Kimble,good - natured Mrs. Kimble
7245,114,55210,55210,PRON,PER,I,uncle Kimble
7247,114,55220,55221,PROP,PER,Mr. Kimble,uncle Kimble
7249,114,55244,55244,PRON,PER,his,uncle Kimble
7250,114,55254,55254,PRON,PER,he,uncle Kimble
7251,114,55271,55271,PROP,PER,Kimble,uncle Kimble
7253,114,55279,55279,PRON,PER,He,uncle Kimble
7254,114,55285,55285,PRON,PER,your,uncle Kimble
7257,114,55297,55297,PRON,PER,his,uncle Kimble
7259,114,55317,55318,PROP,PER,uncle Kimble,uncle Kimble
7260,32,55323,55323,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7261,82,55328,55329,PROP,PER,Mr. Crackenthorp,Mr. Crackenthorp
7262,61,55331,55331,PROP,PER,Godfrey,the artful Godfrey
7263,61,55335,55335,PRON,PER,me,the artful Godfrey
7264,61,55342,55342,PROP,PER,Godfrey,the artful Godfrey
7265,61,55345,55345,PRON,PER,you,the artful Godfrey
7267,83,55354,55354,PROP,PER,Winthrop,Ben Winthrop
7268,84,55358,55358,PROP,PER,Dolly,Dolly Winthrop
7269,84,55360,55360,PRON,PER,she,Dolly Winthrop
7271,83,55368,55368,PROP,PER,Ben,Ben Winthrop
7272,83,55371,55371,PRON,PER,himself,Ben Winthrop
7273,83,55376,55376,PRON,PER,he,Ben Winthrop
7275,32,55385,55385,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7276,83,55387,55387,PRON,PER,him,Ben Winthrop
7277,32,55391,55391,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7278,32,55395,55395,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7279,83,55401,55401,PRON,PER,him,Ben Winthrop
7280,32,55405,55405,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7281,32,55407,55407,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7283,83,55415,55415,PRON,PER,he,Ben Winthrop
7287,32,55426,55426,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7290,32,55449,55449,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7293,32,55490,55490,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7295,61,55500,55500,PROP,PER,Godfrey,the artful Godfrey
7296,61,55520,55520,PRON,PER,him,the artful Godfrey
7297,61,55523,55523,PRON,PER,I,the artful Godfrey
7298,61,55528,55528,PRON,PER,he,the artful Godfrey
7299,61,55539,55539,PRON,PER,I,the artful Godfrey
7301,81,55547,55548,PROP,PER,Mrs. Winthrop,Mrs. Winthrop
7303,114,55562,55563,PROP,PER,uncle Kimble,uncle Kimble
7304,32,55568,55568,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7305,114,55571,55571,PRON,PER,You,uncle Kimble
7306,82,55574,55574,PRON,PER,me,Mr. Crackenthorp
7307,82,55577,55577,PRON,PER,I,Mr. Crackenthorp
7308,114,55584,55584,PROP,PER,Kimble,uncle Kimble
7309,82,55588,55589,PROP,PER,Mr. Crackenthorp,Mr. Crackenthorp
7311,61,55599,55599,PROP,PER,Godfrey,the artful Godfrey
7312,61,55606,55606,PRON,PER,he,the artful Godfrey
7313,61,55611,55611,PRON,PER,his,the artful Godfrey
7314,61,55623,55623,PRON,PER,he,the artful Godfrey
7316,61,55632,55632,PRON,PER,he,the artful Godfrey
7318,61,55643,55643,PRON,PER,his,the artful Godfrey
7319,61,55651,55651,PRON,PER,he,the artful Godfrey
7320,61,55654,55654,PRON,PER,his,the artful Godfrey
7321,84,55666,55666,PROP,PER,Dolly,Dolly Winthrop
7322,84,55673,55673,PRON,PER,she,Dolly Winthrop
7323,84,55677,55677,PRON,PER,her,Dolly Winthrop
7325,61,55699,55699,PRON,PER,his,the artful Godfrey
7326,61,55708,55708,PRON,PER,You,the artful Godfrey
7328,84,55720,55720,PROP,PER,Dolly,Dolly Winthrop
7329,61,55727,55727,PRON,PER,You,the artful Godfrey
7330,84,55736,55736,PRON,PER,I,Dolly Winthrop
7331,61,55739,55739,PRON,PER,you,the artful Godfrey
7332,61,55741,55741,PRON,PER,you,the artful Godfrey
7333,84,55748,55748,PRON,PER,my,Dolly Winthrop
7335,61,55754,55754,PRON,PER,your,the artful Godfrey
7338,84,55764,55764,PRON,PER,I,Dolly Winthrop
7339,61,55768,55768,PRON,PER,you,the artful Godfrey
7344,61,55814,55814,PRON,PER,I,the artful Godfrey
7345,61,55819,55819,PRON,PER,I,the artful Godfrey
7346,61,55824,55824,PRON,PER,I'll,the artful Godfrey
7348,61,55831,55831,PROP,PER,Godfrey,the artful Godfrey
7350,32,55837,55837,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7352,61,55842,55842,PRON,PER,You,the artful Godfrey
7353,61,55847,55847,PRON,PER,me,the artful Godfrey
7354,61,55849,55849,PRON,PER,I,the artful Godfrey
7358,84,55873,55873,PROP,PER,Dolly,Dolly Winthrop
7359,61,55880,55880,PROP,PER,Godfrey,the artful Godfrey
7360,61,55898,55898,PRON,PER,He,the artful Godfrey
7361,61,55906,55906,PRON,PER,he,the artful Godfrey
7363,61,55937,55937,PRON,PER,his,the artful Godfrey
7364,61,55968,55968,PRON,PER,he,the artful Godfrey
7365,61,55979,55979,PRON,PER,he,the artful Godfrey
7366,61,55986,55986,PRON,PER,his,the artful Godfrey
7369,61,56004,56004,PRON,PER,he,the artful Godfrey
7370,62,56016,56016,PROP,PER,Nancy,Miss Nancy Lammeter
7371,61,56020,56020,PRON,PER,him,the artful Godfrey
7372,61,56022,56022,PRON,PER,he,the artful Godfrey
7373,61,56031,56031,PRON,PER,him,the artful Godfrey
7374,61,56047,56047,PRON,PER,his,the artful Godfrey
7375,61,56061,56061,PRON,PER,his,the artful Godfrey
7376,62,56067,56067,PRON,PER,she,Miss Nancy Lammeter
7377,61,56080,56080,PRON,PER,him,the artful Godfrey
7378,62,56084,56084,PRON,PER,she,Miss Nancy Lammeter
7379,61,56087,56087,PRON,PER,I,the artful Godfrey
7380,62,56090,56090,PROP,PER,Nancy,Miss Nancy Lammeter
7381,61,56094,56094,PRON,PER,I,the artful Godfrey
7386,61,56141,56141,PROP,PER,Godfrey,the artful Godfrey
7388,114,56156,56157,PROP,PER,Mr. Kimble,uncle Kimble
7389,61,56161,56161,PRON,PER,He,the artful Godfrey
7390,61,56166,56166,PRON,PER,his,the artful Godfrey
7392,61,56174,56174,PRON,PER,he,the artful Godfrey
7393,61,56180,56180,PRON,PER,he,the artful Godfrey
7394,61,56186,56186,PRON,PER,I,the artful Godfrey
7396,61,56192,56192,PRON,PER,I,the artful Godfrey
7397,61,56199,56199,PRON,PER,he,the artful Godfrey
7403,61,56244,56244,PRON,PER,I,the artful Godfrey
7405,61,56259,56259,PROP,PER,Godfrey,the artful Godfrey
7406,61,56266,56266,PRON,PER,his,the artful Godfrey
7413,61,56319,56319,PRON,PER,I,the artful Godfrey
7415,61,56328,56328,PROP,PER,Godfrey,the artful Godfrey
7416,61,56331,56331,PRON,PER,I,the artful Godfrey
7417,61,56333,56333,PRON,PER,I,the artful Godfrey
7419,61,56340,56340,PRON,PER,I,the artful Godfrey
7420,114,56343,56343,PRON,PER,you,uncle Kimble
7421,114,56351,56352,PROP,PER,Mr. Kimble,uncle Kimble
7422,61,56357,56357,PROP,PER,Godfrey,the artful Godfrey
7424,61,56364,56364,PRON,PER,He,the artful Godfrey
7425,84,56378,56378,PROP,PER,Dolly,Dolly Winthrop
7426,61,56386,56386,PRON,PER,he,the artful Godfrey
7427,61,56392,56392,PRON,PER,his,the artful Godfrey
7429,61,56415,56415,PRON,PER,him,the artful Godfrey
7430,61,56417,56417,PRON,PER,he,the artful Godfrey
7431,61,56426,56426,PRON,PER,He,the artful Godfrey
7432,32,56434,56435,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7443,61,56535,56535,PROP,PER,Godfrey,the artful Godfrey
7452,32,56631,56631,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7453,61,56640,56640,PRON,PER,You,the artful Godfrey
7456,61,56654,56654,PROP,PER,Godfrey,the artful Godfrey
7457,61,56660,56660,PRON,PER,he,the artful Godfrey
7458,32,56670,56670,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7460,32,56678,56678,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7462,61,56686,56686,PRON,PER,you,the artful Godfrey
7464,61,56695,56695,PRON,PER,you,the artful Godfrey
7466,61,56701,56701,PRON,PER,you,the artful Godfrey
7470,32,56717,56717,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7471,32,56721,56721,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7473,32,56730,56730,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7475,32,56745,56745,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7476,32,56751,56751,PRON,PER,My,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7477,32,56756,56756,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7478,32,56767,56767,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7479,32,56773,56773,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7480,32,56777,56777,PRON,PER,I'm,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7482,61,56789,56789,PROP,PER,Godfrey,the artful Godfrey
7483,61,56793,56793,PRON,PER,me,the artful Godfrey
7484,61,56802,56802,PRON,PER,He,the artful Godfrey
7485,61,56805,56805,PRON,PER,his,the artful Godfrey
7486,61,56808,56808,PRON,PER,his,the artful Godfrey
7487,32,56823,56823,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7488,61,56827,56827,PRON,PER,he,the artful Godfrey
7490,114,56835,56836,PROP,PER,Mr. Kimble,uncle Kimble
7491,61,56841,56841,PRON,PER,I,the artful Godfrey
7493,61,56849,56849,PRON,PER,I,the artful Godfrey
7494,61,56853,56853,PRON,PER,he,the artful Godfrey
7495,61,56857,56857,PRON,PER,he,the artful Godfrey
7500,61,56889,56889,PRON,PER,I,the artful Godfrey
7506,61,56921,56921,PRON,PER,I,the artful Godfrey
7507,61,56927,56927,PRON,PER,I,the artful Godfrey
7509,61,56935,56935,PRON,PER,myself,the artful Godfrey
7517,61,56980,56980,PROP,PER,Godfrey,the artful Godfrey
7527,62,57023,57024,PROP,PER,Miss Nancy,Miss Nancy Lammeter
7529,62,57034,57034,PRON,PER,her,Miss Nancy Lammeter
7531,61,57052,57052,PRON,PER,I,the artful Godfrey
7532,61,57070,57070,PRON,PER,I,the artful Godfrey
7533,124,57078,57079,PROP,PER,Miss Gunn,Miss Gunn
7534,61,57083,57083,PROP,PER,Godfrey,the artful Godfrey
7535,61,57089,57089,PRON,PER,his,the artful Godfrey
7537,61,57094,57094,PRON,PER,him,the artful Godfrey
7540,61,57126,57126,PRON,PER,his,the artful Godfrey
7541,61,57145,57145,PROP,PER,Godfrey,the artful Godfrey
7542,61,57184,57184,PRON,PER,he,the artful Godfrey
7543,62,57199,57200,PROP,PER,Nancy Lammeter,Miss Nancy Lammeter
7544,62,57204,57204,PRON,PER,her,Miss Nancy Lammeter
7545,61,57206,57206,PRON,PER,himself,the artful Godfrey
7546,61,57208,57208,PRON,PER,he,the artful Godfrey
7547,62,57214,57214,PRON,PER,she,Miss Nancy Lammeter
7548,61,57219,57219,PRON,PER,him,the artful Godfrey
7549,61,57226,57226,PRON,PER,his,the artful Godfrey
7553,61,57272,57272,PRON,PER,his,the artful Godfrey
7554,101,57275,57275,PROP,PER,Dunsey,Master Dunsey
7555,61,57278,57278,PRON,PER,him,the artful Godfrey
7556,61,57280,57280,PRON,PER,he,the artful Godfrey
7557,101,57285,57285,PROP,PER,Dunsey,Master Dunsey
7567,61,57380,57380,PRON,PER,his,the artful Godfrey
7568,62,57385,57386,PROP,PER,Nancy Lammeter,Miss Nancy Lammeter
7569,61,57391,57391,PRON,PER,his,the artful Godfrey
7570,62,57394,57394,PRON,PER,hers,Miss Nancy Lammeter
7571,61,57397,57397,PRON,PER,he,the artful Godfrey
7572,62,57402,57402,PRON,PER,she,Miss Nancy Lammeter
7573,61,57404,57404,PRON,PER,him,the artful Godfrey
7575,61,57411,57411,PRON,PER,he,the artful Godfrey
7576,61,57420,57420,PRON,PER,he,the artful Godfrey
7578,61,57426,57426,PRON,PER,he,the artful Godfrey
7592,66,57537,57537,PROP,PER,Molly,Molly Farren
7597,32,57593,57594,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7600,32,57621,57621,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7601,32,57629,57629,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7602,32,57633,57633,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7603,32,57648,57648,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7623,84,57781,57782,PROP,PER,Dolly Winthrop,Dolly Winthrop
7624,32,57794,57794,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7626,32,57807,57807,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7627,84,57810,57810,PRON,PER,her,Dolly Winthrop
7628,32,57817,57817,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7629,61,57819,57819,PROP,PER,Godfrey,the artful Godfrey
7630,84,57824,57824,PRON,PER,her,Dolly Winthrop
7631,32,57826,57826,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7633,37,57840,57841,PROP,PER,Master Marner,Old Master Marner
7634,84,57845,57845,PROP,PER,Dolly,Dolly Winthrop
7635,84,57865,57865,PRON,PER,I,Dolly Winthrop
7636,84,57872,57872,PROP,PER,Aaron,Dolly Winthrop
7639,84,57899,57899,PRON,PER,i,Dolly Winthrop
7640,84,57915,57915,PROP,PER,Dolly,Dolly Winthrop
7641,84,57917,57917,PRON,PER,her,Dolly Winthrop
7642,32,57923,57923,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
