,COREF,start_token,end_token,prop,cat,text,character_name
0,14,0,3,PROP,PER,MARLEY 'S GHOST Marley,MARLEY 'S GHOST Marley
6,20,41,41,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
7,20,46,46,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
8,20,56,56,PRON,PER,he,Mr. Ebenezer Scrooge
9,20,60,60,PRON,PER,his,Mr. Ebenezer Scrooge
10,16,64,65,PROP,PER,Old Marley,Old Jacob Marley
23,16,166,166,PROP,PER,Marley,Old Jacob Marley
24,20,176,176,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
25,20,178,178,PRON,PER,he,Mr. Ebenezer Scrooge
26,20,184,184,PRON,PER,he,Mr. Ebenezer Scrooge
27,20,193,193,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
28,20,195,195,PRON,PER,he,Mr. Ebenezer Scrooge
30,20,207,207,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
31,20,209,209,PRON,PER,his,Mr. Ebenezer Scrooge
33,20,213,213,PRON,PER,his,Mr. Ebenezer Scrooge
35,20,217,217,PRON,PER,his,Mr. Ebenezer Scrooge
37,20,221,221,PRON,PER,his,Mr. Ebenezer Scrooge
39,20,226,226,PRON,PER,his,Mr. Ebenezer Scrooge
42,20,236,236,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
43,20,249,249,PRON,PER,he,Mr. Ebenezer Scrooge
45,16,275,275,PROP,PER,Marley,Old Jacob Marley
48,16,293,293,PROP,PER,Marley,Old Jacob Marley
60,20,396,396,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
61,16,400,401,PROP,PER,Old Marley,Old Jacob Marley
63,20,417,417,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
64,16,419,419,PROP,PER,Marley,Old Jacob Marley
66,20,426,426,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
67,16,428,428,PROP,PER,Marley,Old Jacob Marley
70,16,442,442,PROP,PER,Marley,Old Jacob Marley
71,20,445,445,PRON,PER,he,Mr. Ebenezer Scrooge
72,20,457,457,PRON,PER,him,Mr. Ebenezer Scrooge
73,20,462,462,PRON,PER,he,Mr. Ebenezer Scrooge
74,20,473,473,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
76,20,523,523,PRON,PER,him,Mr. Ebenezer Scrooge
77,20,525,525,PRON,PER,his,Mr. Ebenezer Scrooge
78,20,530,530,PRON,PER,his,Mr. Ebenezer Scrooge
79,20,535,535,PRON,PER,his,Mr. Ebenezer Scrooge
80,20,539,539,PRON,PER,his,Mr. Ebenezer Scrooge
81,20,543,543,PRON,PER,his,Mr. Ebenezer Scrooge
82,20,547,547,PRON,PER,his,Mr. Ebenezer Scrooge
83,20,557,557,PRON,PER,his,Mr. Ebenezer Scrooge
84,20,566,566,PRON,PER,his,Mr. Ebenezer Scrooge
85,20,571,571,PRON,PER,his,Mr. Ebenezer Scrooge
86,20,575,575,PRON,PER,his,Mr. Ebenezer Scrooge
87,20,579,579,PRON,PER,He,Mr. Ebenezer Scrooge
88,20,581,581,PRON,PER,his,Mr. Ebenezer Scrooge
89,20,588,588,PRON,PER,him,Mr. Ebenezer Scrooge
90,20,590,590,PRON,PER,he,Mr. Ebenezer Scrooge
91,20,592,592,PRON,PER,his,Mr. Ebenezer Scrooge
93,20,618,618,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
94,20,629,629,PRON,PER,him,Mr. Ebenezer Scrooge
95,20,638,638,PRON,PER,he,Mr. Ebenezer Scrooge
96,20,666,666,PRON,PER,him,Mr. Ebenezer Scrooge
97,20,686,686,PRON,PER,him,Mr. Ebenezer Scrooge
99,20,701,701,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
101,20,708,708,PRON,PER,him,Mr. Ebenezer Scrooge
105,20,722,722,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
106,20,726,726,PRON,PER,you,Mr. Ebenezer Scrooge
107,20,730,730,PRON,PER,you,Mr. Ebenezer Scrooge
110,20,740,740,PRON,PER,him,Mr. Ebenezer Scrooge
112,20,749,749,PRON,PER,him,Mr. Ebenezer Scrooge
115,20,763,763,PRON,PER,his,Mr. Ebenezer Scrooge
116,20,776,776,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
118,20,787,787,PRON,PER,him,Mr. Ebenezer Scrooge
120,20,794,794,PRON,PER,him,Mr. Ebenezer Scrooge
127,20,838,838,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
128,20,846,846,PRON,PER,he,Mr. Ebenezer Scrooge
129,20,851,851,PRON,PER,his,Mr. Ebenezer Scrooge
131,20,879,879,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
132,20,899,900,PROP,PER,old Scrooge,Mr. Ebenezer Scrooge
133,20,904,904,PRON,PER,his,Mr. Ebenezer Scrooge
135,20,922,922,PRON,PER,he,Mr. Ebenezer Scrooge
145,20,1068,1068,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
147,20,1077,1077,PRON,PER,he,Mr. Ebenezer Scrooge
148,20,1080,1080,PRON,PER,his,Mr. Ebenezer Scrooge
149,20,1083,1083,PRON,PER,his,Mr. Ebenezer Scrooge
152,20,1103,1103,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
154,20,1128,1128,PRON,PER,he,Mr. Ebenezer Scrooge
155,20,1135,1135,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
156,20,1142,1142,PRON,PER,his,Mr. Ebenezer Scrooge
169,20,1226,1226,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
171,20,1233,1233,PRON,PER,him,Mr. Ebenezer Scrooge
172,20,1242,1242,PRON,PER,he,Mr. Ebenezer Scrooge
173,20,1245,1245,PRON,PER,his,Mr. Ebenezer Scrooge
174,20,1253,1253,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
175,20,1259,1259,PRON,PER,He,Mr. Ebenezer Scrooge
176,20,1263,1263,PRON,PER,himself,Mr. Ebenezer Scrooge
178,20,1276,1276,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
179,20,1280,1280,PRON,PER,he,Mr. Ebenezer Scrooge
180,20,1287,1287,PRON,PER,his,Mr. Ebenezer Scrooge
181,20,1294,1294,PRON,PER,his,Mr. Ebenezer Scrooge
182,20,1299,1299,PRON,PER,his,Mr. Ebenezer Scrooge
184,20,1313,1313,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
187,20,1324,1324,PRON,PER,I,Mr. Ebenezer Scrooge
188,20,1330,1330,PRON,PER,I,Mr. Ebenezer Scrooge
189,20,1335,1335,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
197,20,1397,1397,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
210,20,1538,1538,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
222,20,1618,1618,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
225,20,1633,1633,PRON,PER,me,Mr. Ebenezer Scrooge
226,20,1642,1642,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
251,20,1893,1893,PRON,PER,me,Mr. Ebenezer Scrooge
253,20,1904,1904,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
261,20,1933,1933,PRON,PER,his,Mr. Ebenezer Scrooge
268,20,1965,1965,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
269,20,1968,1968,PRON,PER,he,Mr. Ebenezer Scrooge
271,20,1974,1974,PRON,PER,he,Mr. Ebenezer Scrooge
272,20,1977,1977,PRON,PER,He,Mr. Ebenezer Scrooge
273,20,1989,1989,PRON,PER,he,Mr. Ebenezer Scrooge
275,20,2004,2004,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
277,20,2015,2015,PRON,PER,you,Mr. Ebenezer Scrooge
278,20,2021,2021,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
279,20,2025,2025,PRON,PER,I,Mr. Ebenezer Scrooge
280,20,2033,2033,PRON,PER,you,Mr. Ebenezer Scrooge
281,20,2040,2040,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
285,20,2076,2076,PRON,PER,me,Mr. Ebenezer Scrooge
286,20,2099,2099,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
287,20,2102,2102,PRON,PER,I,Mr. Ebenezer Scrooge
289,20,2108,2108,PRON,PER,I,Mr. Ebenezer Scrooge
293,20,2128,2128,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
294,20,2131,2131,PRON,PER,I,Mr. Ebenezer Scrooge
295,20,2137,2137,PRON,PER,my,Mr. Ebenezer Scrooge
298,20,2154,2154,PRON,PER,I,Mr. Ebenezer Scrooge
300,20,2161,2161,PRON,PER,I,Mr. Ebenezer Scrooge
302,20,2172,2172,PRON,PER,I,Mr. Ebenezer Scrooge
303,20,2175,2175,PRON,PER,my,Mr. Ebenezer Scrooge
306,20,2196,2196,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
307,20,2212,2212,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
308,20,2214,2214,PRON,PER,His,Mr. Ebenezer Scrooge
311,20,2226,2226,PRON,PER,He,Mr. Ebenezer Scrooge
314,20,2253,2253,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
318,20,2269,2269,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
320,20,2276,2276,PRON,PER,my,Mr. Ebenezer Scrooge
324,20,2297,2297,PRON,PER,I,Mr. Ebenezer Scrooge
327,20,2309,2309,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
333,20,2340,2340,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
337,20,2356,2356,PRON,PER,him,Mr. Ebenezer Scrooge
338,20,2359,2359,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
339,16,2361,2361,PROP,PER,Marley,Old Jacob Marley
342,20,2376,2376,PRON,PER,his,Mr. Ebenezer Scrooge
344,20,2386,2387,PROP,PER,Mr. Scrooge,Mr. Ebenezer Scrooge
345,21,2390,2391,PROP,PER,Mr. Marley,Mr. Marley
346,21,2395,2396,PROP,PER,Mr. Marley,Mr. Marley
347,20,2405,2405,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
348,21,2409,2409,PRON,PER,He,Mr. Marley
350,21,2425,2425,PRON,PER,his,Mr. Marley
351,21,2431,2431,PRON,PER,his,Mr. Marley
357,20,2463,2463,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
358,20,2468,2468,PRON,PER,his,Mr. Ebenezer Scrooge
359,20,2486,2487,PROP,PER,Mr. Scrooge,Mr. Ebenezer Scrooge
367,20,2557,2557,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
371,20,2583,2583,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
376,20,2631,2631,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
378,20,2644,2644,PRON,PER,I,Mr. Ebenezer Scrooge
382,20,2669,2669,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
383,20,2672,2672,PRON,PER,I,Mr. Ebenezer Scrooge
393,20,2758,2758,PRON,PER,you,Mr. Ebenezer Scrooge
394,20,2767,2767,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
396,20,2779,2779,PRON,PER,I,Mr. Ebenezer Scrooge
397,20,2788,2788,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
399,20,2794,2794,PRON,PER,me,Mr. Ebenezer Scrooge
400,20,2796,2796,PRON,PER,I,Mr. Ebenezer Scrooge
402,20,2803,2803,PRON,PER,my,Mr. Ebenezer Scrooge
403,20,2806,2806,PRON,PER,I,Mr. Ebenezer Scrooge
404,20,2811,2811,PRON,PER,myself,Mr. Ebenezer Scrooge
405,20,2816,2816,PRON,PER,I,Mr. Ebenezer Scrooge
407,20,2826,2826,PRON,PER,I,Mr. Ebenezer Scrooge
409,20,2832,2832,PRON,PER,I,Mr. Ebenezer Scrooge
416,20,2874,2874,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
418,20,2892,2892,PRON,PER,me,Mr. Ebenezer Scrooge
419,20,2894,2894,PRON,PER,I,Mr. Ebenezer Scrooge
420,20,2903,2903,PRON,PER,you,Mr. Ebenezer Scrooge
422,20,2917,2917,PRON,PER,my,Mr. Ebenezer Scrooge
423,20,2921,2921,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
427,20,2946,2946,PRON,PER,Mine,Mr. Ebenezer Scrooge
428,20,2948,2948,PRON,PER,me,Mr. Ebenezer Scrooge
432,20,2973,2973,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
433,20,2975,2975,PRON,PER,his,Mr. Ebenezer Scrooge
434,20,2982,2982,PRON,PER,himself,Mr. Ebenezer Scrooge
435,20,2994,2994,PRON,PER,him,Mr. Ebenezer Scrooge
443,20,3046,3046,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
476,20,3392,3392,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
477,20,3397,3397,PRON,PER,him,Mr. Ebenezer Scrooge
478,20,3413,3413,PRON,PER,you,Mr. Ebenezer Scrooge
480,20,3420,3420,PRON,PER,you,Mr. Ebenezer Scrooge
481,20,3424,3424,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
485,20,3471,3471,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
486,20,3474,3474,PRON,PER,his,Mr. Ebenezer Scrooge
490,20,3504,3504,PRON,PER,You,Mr. Ebenezer Scrooge
491,20,3513,3513,PRON,PER,I,Mr. Ebenezer Scrooge
492,20,3518,3518,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
494,20,3536,3536,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
495,20,3546,3546,PRON,PER,I,Mr. Ebenezer Scrooge
496,20,3558,3558,PRON,PER,you,Mr. Ebenezer Scrooge
497,20,3561,3561,PRON,PER,yourself,Mr. Ebenezer Scrooge
498,20,3565,3565,PRON,PER,I,Mr. Ebenezer Scrooge
500,20,3582,3582,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
501,20,3585,3585,PRON,PER,you,Mr. Ebenezer Scrooge
502,20,3590,3590,PRON,PER,me,Mr. Ebenezer Scrooge
503,20,3595,3595,PRON,PER,I,Mr. Ebenezer Scrooge
506,20,3636,3636,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
507,20,3639,3639,PRON,PER,his,Mr. Ebenezer Scrooge
508,20,3647,3647,PRON,PER,I,Mr. Ebenezer Scrooge
509,20,3649,3649,PRON,PER,you,Mr. Ebenezer Scrooge
513,20,3673,3673,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
525,20,3761,3761,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
526,20,3763,3763,PRON,PER,his,Mr. Ebenezer Scrooge
527,20,3767,3767,PRON,PER,his,Mr. Ebenezer Scrooge
529,20,3787,3787,PRON,PER,his,Mr. Ebenezer Scrooge
532,20,3797,3797,PRON,PER,He,Mr. Ebenezer Scrooge
534,20,3806,3806,PRON,PER,his,Mr. Ebenezer Scrooge
549,20,3890,3890,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
553,20,3909,3909,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
555,20,3922,3922,PRON,PER,his,Mr. Ebenezer Scrooge
558,20,3991,3991,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
559,20,4001,4001,PRON,PER,his,Mr. Ebenezer Scrooge
561,20,4010,4010,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
562,20,4020,4020,PRON,PER,him,Mr. Ebenezer Scrooge
568,20,4055,4055,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
569,21,4062,4062,PROP,PER,Marley,Mr. Marley
570,20,4064,4064,PRON,PER,his,Mr. Ebenezer Scrooge
571,20,4068,4068,PRON,PER,his,Mr. Ebenezer Scrooge
576,20,4093,4093,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
577,20,4096,4096,PRON,PER,his,Mr. Ebenezer Scrooge
578,21,4124,4124,PROP,PER,Marley,Mr. Marley
579,21,4128,4128,PROP,PER,Marley,Mr. Marley
582,21,4165,4165,PRON,PER,It,Mr. Marley
583,20,4175,4175,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
584,21,4177,4177,PROP,PER,Marley,Mr. Marley
585,20,4258,4258,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
586,20,4274,4274,PRON,PER,he,Mr. Ebenezer Scrooge
587,20,4281,4281,PRON,PER,his,Mr. Ebenezer Scrooge
589,20,4305,4305,PRON,PER,he,Mr. Ebenezer Scrooge
590,20,4307,4307,PRON,PER,his,Mr. Ebenezer Scrooge
591,20,4312,4312,PRON,PER,he,Mr. Ebenezer Scrooge
592,20,4325,4325,PRON,PER,his,Mr. Ebenezer Scrooge
593,20,4328,4328,PRON,PER,He,Mr. Ebenezer Scrooge
594,20,4341,4341,PRON,PER,he,Mr. Ebenezer Scrooge
595,20,4347,4347,PRON,PER,he,Mr. Ebenezer Scrooge
597,20,4359,4359,PRON,PER,he,Mr. Ebenezer Scrooge
598,21,4369,4369,PROP,PER,Marley,Mr. Marley
600,20,4401,4401,PRON,PER,he,Mr. Ebenezer Scrooge
605,20,4454,4454,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
607,20,4465,4465,PRON,PER,He,Mr. Ebenezer Scrooge
609,20,4486,4486,PRON,PER,his,Mr. Ebenezer Scrooge
610,20,4489,4489,PRON,PER,he,Mr. Ebenezer Scrooge
619,20,4579,4579,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
620,20,4581,4581,PRON,PER,he,Mr. Ebenezer Scrooge
621,20,4589,4589,PRON,PER,him,Mr. Ebenezer Scrooge
625,20,4625,4625,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
627,20,4630,4630,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
628,20,4645,4645,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
629,20,4652,4652,PRON,PER,he,Mr. Ebenezer Scrooge
630,20,4654,4654,PRON,PER,his,Mr. Ebenezer Scrooge
631,20,4658,4658,PRON,PER,he,Mr. Ebenezer Scrooge
632,20,4661,4661,PRON,PER,his,Mr. Ebenezer Scrooge
634,20,4670,4670,PRON,PER,He,Mr. Ebenezer Scrooge
640,20,4729,4729,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
641,20,4734,4734,PRON,PER,his,Mr. Ebenezer Scrooge
646,20,4753,4753,PRON,PER,his,Mr. Ebenezer Scrooge
648,20,4802,4802,PRON,PER,he,Mr. Ebenezer Scrooge
649,20,4804,4804,PRON,PER,his,Mr. Ebenezer Scrooge
650,20,4809,4809,PRON,PER,himself,Mr. Ebenezer Scrooge
651,20,4814,4814,PRON,PER,himself,Mr. Ebenezer Scrooge
652,20,4820,4820,PRON,PER,his,Mr. Ebenezer Scrooge
653,20,4828,4828,PRON,PER,he,Mr. Ebenezer Scrooge
654,20,4831,4831,PRON,PER,his,Mr. Ebenezer Scrooge
655,20,4836,4836,PRON,PER,his,Mr. Ebenezer Scrooge
656,20,4844,4844,PRON,PER,his,Mr. Ebenezer Scrooge
657,20,4855,4855,PRON,PER,his,Mr. Ebenezer Scrooge
658,20,4873,4873,PRON,PER,He,Mr. Ebenezer Scrooge
659,20,4888,4888,PRON,PER,he,Mr. Ebenezer Scrooge
672,20,4979,4979,PRON,PER,his,Mr. Ebenezer Scrooge
673,21,4987,4987,PROP,PER,Marley,Mr. Marley
675,20,5032,5032,PRON,PER,his,Mr. Ebenezer Scrooge
676,21,5043,5043,PROP,PER,Marley,Mr. Marley
678,20,5055,5055,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
680,20,5066,5066,PRON,PER,he,Mr. Ebenezer Scrooge
681,20,5072,5072,PRON,PER,he,Mr. Ebenezer Scrooge
682,20,5074,5074,PRON,PER,his,Mr. Ebenezer Scrooge
683,20,5081,5081,PRON,PER,his,Mr. Ebenezer Scrooge
688,20,5137,5137,PRON,PER,he,Mr. Ebenezer Scrooge
689,20,5140,5140,PRON,PER,he,Mr. Ebenezer Scrooge
694,20,5237,5237,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
696,20,5266,5266,PRON,PER,he,Mr. Ebenezer Scrooge
697,20,5287,5287,PRON,PER,his,Mr. Ebenezer Scrooge
698,20,5298,5298,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
699,20,5301,5301,PRON,PER,I,Mr. Ebenezer Scrooge
700,20,5308,5308,PRON,PER,His,Mr. Ebenezer Scrooge
702,20,5333,5333,PRON,PER,his,Mr. Ebenezer Scrooge
704,21,5355,5355,PRON,PER,him,Mr. Marley
705,21,5357,5357,PROP,PER,Marley,Mr. Marley
707,21,5374,5374,PROP,PER,Marley,Mr. Marley
708,21,5376,5376,PRON,PER,his,Mr. Marley
709,21,5395,5395,PRON,PER,his,Mr. Marley
710,21,5399,5399,PRON,PER,his,Mr. Marley
711,21,5408,5408,PRON,PER,his,Mr. Marley
712,20,5413,5413,PRON,PER,he,Mr. Ebenezer Scrooge
713,21,5418,5418,PRON,PER,his,Mr. Marley
714,21,5428,5428,PRON,PER,him,Mr. Marley
715,20,5439,5439,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
716,21,5464,5464,PRON,PER,His,Mr. Marley
717,20,5471,5471,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
718,21,5474,5474,PRON,PER,him,Mr. Marley
719,21,5479,5479,PRON,PER,his,Mr. Marley
720,21,5488,5488,PRON,PER,his,Mr. Marley
721,20,5492,5492,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
722,21,5499,5499,PROP,PER,Marley,Mr. Marley
723,20,5505,5505,PRON,PER,he,Mr. Ebenezer Scrooge
724,20,5517,5517,PRON,PER,he,Mr. Ebenezer Scrooge
725,20,5524,5524,PRON,PER,he,Mr. Ebenezer Scrooge
726,21,5534,5534,PRON,PER,it,Mr. Marley
727,20,5537,5537,PRON,PER,him,Mr. Ebenezer Scrooge
728,20,5540,5540,PRON,PER,he,Mr. Ebenezer Scrooge
729,21,5563,5563,PRON,PER,its,Mr. Marley
730,20,5570,5570,PRON,PER,he,Mr. Ebenezer Scrooge
731,20,5576,5576,PRON,PER,he,Mr. Ebenezer Scrooge
732,20,5584,5584,PRON,PER,his,Mr. Ebenezer Scrooge
733,20,5593,5593,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
734,21,5604,5604,PRON,PER,you,Mr. Marley
735,20,5607,5607,PRON,PER,me,Mr. Ebenezer Scrooge
737,21,5623,5623,PRON,PER,you,Mr. Marley
738,20,5628,5628,PRON,PER,me,Mr. Ebenezer Scrooge
739,20,5630,5630,PRON,PER,I,Mr. Ebenezer Scrooge
740,21,5641,5641,PRON,PER,you,Mr. Marley
741,20,5647,5647,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
742,20,5650,5650,PRON,PER,his,Mr. Ebenezer Scrooge
743,21,5654,5654,PRON,PER,You,Mr. Marley
744,20,5663,5663,PRON,PER,He,Mr. Ebenezer Scrooge
745,20,5687,5687,PRON,PER,I,Mr. Ebenezer Scrooge
746,21,5689,5689,PRON,PER,your,Mr. Marley
748,16,5692,5693,PROP,PER,Jacob Marley,Old Jacob Marley
749,20,5698,5698,PRON,PER,you,Mr. Ebenezer Scrooge
750,20,5701,5701,PRON,PER,you,Mr. Ebenezer Scrooge
751,20,5707,5707,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
752,20,5712,5712,PRON,PER,him,Mr. Ebenezer Scrooge
753,20,5715,5715,PRON,PER,I,Mr. Ebenezer Scrooge
754,20,5726,5726,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
755,20,5732,5732,PRON,PER,he,Mr. Ebenezer Scrooge
760,20,5796,5796,PRON,PER,You,Mr. Ebenezer Scrooge
763,20,5809,5809,PRON,PER,I,Mr. Ebenezer Scrooge
764,20,5815,5815,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
768,20,5835,5835,PRON,PER,I,Mr. Ebenezer Scrooge
769,20,5842,5842,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
772,20,5858,5858,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
778,20,5919,5919,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
779,20,5932,5932,PRON,PER,he,Mr. Ebenezer Scrooge
780,20,5935,5935,PRON,PER,his,Mr. Ebenezer Scrooge
781,20,5948,5948,PRON,PER,he,Mr. Ebenezer Scrooge
782,20,5959,5959,PRON,PER,his,Mr. Ebenezer Scrooge
783,20,5966,5966,PRON,PER,his,Mr. Ebenezer Scrooge
785,20,5979,5979,PRON,PER,his,Mr. Ebenezer Scrooge
786,20,6001,6001,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
787,20,6008,6008,PRON,PER,him,Mr. Ebenezer Scrooge
789,20,6029,6029,PRON,PER,his,Mr. Ebenezer Scrooge
790,20,6032,6032,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
791,20,6037,6037,PRON,PER,himself,Mr. Ebenezer Scrooge
792,14,6048,6049,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
794,20,6082,6082,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
795,20,6115,6115,PRON,PER,himself,Mr. Ebenezer Scrooge
796,14,6118,6118,PRON,PER,I,MARLEY 'S GHOST Marley
797,14,6123,6124,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
799,20,6136,6136,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
802,20,6158,6158,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
803,20,6161,6161,PRON,PER,I,Mr. Ebenezer Scrooge
804,20,6174,6174,PRON,PER,my,Mr. Ebenezer Scrooge
806,20,6185,6185,PRON,PER,my,Mr. Ebenezer Scrooge
808,20,6191,6191,PRON,PER,I,Mr. Ebenezer Scrooge
809,20,6193,6193,PRON,PER,you,Mr. Ebenezer Scrooge
810,20,6220,6220,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
811,20,6225,6225,PRON,PER,his,Mr. Ebenezer Scrooge
812,20,6230,6230,PRON,PER,himself,Mr. Ebenezer Scrooge
813,20,6242,6242,PRON,PER,his,Mr. Ebenezer Scrooge
814,20,6253,6253,PRON,PER,his,Mr. Ebenezer Scrooge
815,20,6275,6275,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
816,20,6278,6278,PRON,PER,his,Mr. Ebenezer Scrooge
817,20,6283,6283,PRON,PER,his,Mr. Ebenezer Scrooge
818,20,6286,6286,PRON,PER,his,Mr. Ebenezer Scrooge
819,20,6293,6293,PRON,PER,he,Mr. Ebenezer Scrooge
822,20,6304,6304,PRON,PER,me,Mr. Ebenezer Scrooge
825,20,6321,6321,PRON,PER,you,Mr. Ebenezer Scrooge
827,20,6330,6330,PRON,PER,I,Mr. Ebenezer Scrooge
828,20,6335,6335,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
829,20,6338,6338,PRON,PER,I,Mr. Ebenezer Scrooge
833,20,6355,6355,PRON,PER,me,Mr. Ebenezer Scrooge
843,20,6464,6464,PRON,PER,You,Mr. Ebenezer Scrooge
844,20,6470,6470,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
845,20,6476,6476,PRON,PER,me,Mr. Ebenezer Scrooge
846,14,6481,6481,PRON,PER,I,MARLEY 'S GHOST Marley
847,14,6485,6485,PRON,PER,I,MARLEY 'S GHOST Marley
848,14,6492,6493,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
849,14,6496,6496,PRON,PER,I,MARLEY 'S GHOST Marley
852,14,6508,6508,PRON,PER,I,MARLEY 'S GHOST Marley
853,14,6513,6513,PRON,PER,my,MARLEY 'S GHOST Marley
854,14,6520,6520,PRON,PER,my,MARLEY 'S GHOST Marley
855,14,6524,6524,PRON,PER,I,MARLEY 'S GHOST Marley
856,20,6534,6534,PRON,PER,you,Mr. Ebenezer Scrooge
