,COREF,start_token,end_token,prop,cat,text,character_name
10938,307,74085,74085,PRON,PER,I,Alan Campbell
10939,115,74092,74092,PRON,PER,you,Mr. Dorian Gray
10940,307,74094,74094,PRON,PER,me,Alan Campbell
10941,115,74102,74102,PRON,PER,your,Mr. Dorian Gray
10942,307,74105,74105,PRON,PER,I,Alan Campbell
10943,307,74113,74113,PROP,PER,Alan,Alan Campbell
10944,115,74117,74117,PROP,PER,Dorian,Mr. Dorian Gray
10945,307,74123,74123,PRON,PER,I,Alan Campbell
10946,307,74125,74125,PRON,PER,you,Alan Campbell
10947,307,74134,74134,PRON,PER,me,Alan Campbell
10948,307,74136,74136,PRON,PER,I,Alan Campbell
10949,307,74139,74139,PRON,PER,you,Alan Campbell
10950,307,74142,74142,PRON,PER,He,Alan Campbell
10951,307,74146,74146,PRON,PER,he,Alan Campbell
10953,307,74156,74156,PROP,PER,Campbell,Alan Campbell
10955,307,74204,74204,PRON,PER,I,Alan Campbell
10957,307,74213,74213,PRON,PER,he,Alan Campbell
10958,307,74215,74215,PROP,PER,Campbell,Alan Campbell
10959,115,74222,74222,PROP,PER,Dorian,Mr. Dorian Gray
10960,115,74226,74226,PRON,PER,I,Mr. Dorian Gray
10961,268,74230,74230,PROP,PER,Francis,Francis Osborne
10962,115,74233,74233,PRON,PER,I,Mr. Dorian Gray
10963,307,74238,74238,PRON,PER,you,Alan Campbell
10970,307,74267,74267,PRON,PER,You,Alan Campbell
10974,115,74290,74290,PRON,PER,I,Mr. Dorian Gray
10975,115,74306,74306,PRON,PER,I,Mr. Dorian Gray
10976,268,74320,74320,PROP,PER,Francis,Francis Osborne
10979,115,74331,74331,PRON,PER,I,Mr. Dorian Gray
10980,307,74335,74335,PRON,PER,you,Alan Campbell
10983,115,74355,74355,PROP,PER,Dorian,Mr. Dorian Gray
10984,307,74358,74358,PROP,PER,Campbell,Alan Campbell
10985,307,74364,74364,PRON,PER,your,Alan Campbell
10986,307,74368,74368,PROP,PER,Alan,Alan Campbell
10987,307,74371,74371,PRON,PER,he,Alan Campbell
10990,307,74391,74391,PRON,PER,him,Alan Campbell
10991,307,74395,74395,PROP,PER,Campbell,Alan Campbell
10992,307,74399,74399,PRON,PER,his,Alan Campbell
10993,307,74411,74411,PRON,PER,he,Alan Campbell
10994,307,74424,74424,PRON,PER,you,Alan Campbell
10995,268,74433,74433,PROP,PER,Francis,Francis Osborne
10997,307,74446,74446,PRON,PER,You,Alan Campbell
10998,307,74452,74452,PRON,PER,yourself,Alan Campbell
11002,307,74466,74466,PRON,PER,you,Alan Campbell
11003,307,74471,74471,PRON,PER,you,Alan Campbell
11007,307,74487,74487,PROP,PER,Alan,Alan Campbell
11009,307,74509,74509,PRON,PER,you,Alan Campbell
11010,307,74511,74511,PRON,PER,You,Alan Campbell
11012,307,74527,74527,PROP,PER,Campbell,Alan Campbell
11018,115,74546,74546,PROP,PER,Dorian,Mr. Dorian Gray
11019,115,74559,74559,PRON,PER,he,Mr. Dorian Gray
11020,115,74568,74568,PRON,PER,his,Mr. Dorian Gray
11021,115,74571,74571,PRON,PER,He,Mr. Dorian Gray
11022,115,74575,74575,PRON,PER,I,Mr. Dorian Gray
11023,115,74579,74579,PRON,PER,I,Mr. Dorian Gray
11024,307,74584,74584,PROP,PER,Alan,Alan Campbell
11025,115,74587,74587,PRON,PER,he,Mr. Dorian Gray
11026,307,74595,74595,PRON,PER,me,Alan Campbell
11027,307,74597,74597,PRON,PER,I,Alan Campbell
11028,307,74601,74601,PRON,PER,you,Alan Campbell
11029,307,74605,74605,PROP,PER,Campbell,Alan Campbell
11030,115,74608,74608,PROP,PER,Dorian,Mr. Dorian Gray
11031,115,74615,74615,PRON,PER,he,Mr. Dorian Gray
11032,115,74619,74619,PRON,PER,he,Mr. Dorian Gray
11033,115,74624,74624,PRON,PER,his,Mr. Dorian Gray
11034,115,74644,74644,PRON,PER,He,Mr. Dorian Gray
11035,115,74650,74650,PRON,PER,he,Mr. Dorian Gray
11036,115,74659,74659,PRON,PER,his,Mr. Dorian Gray
11037,115,74676,74676,PRON,PER,he,Mr. Dorian Gray
11038,115,74719,74719,PRON,PER,him,Mr. Dorian Gray
11039,115,74729,74729,PRON,PER,he,Mr. Dorian Gray
11040,115,74748,74748,PRON,PER,him,Mr. Dorian Gray
11041,115,74761,74761,PRON,PER,he,Mr. Dorian Gray
11042,115,74766,74766,PRON,PER,He,Mr. Dorian Gray
11043,115,74795,74795,PRON,PER,he,Mr. Dorian Gray
11045,115,74821,74821,PRON,PER,he,Mr. Dorian Gray
11046,115,74830,74830,PRON,PER,he,Mr. Dorian Gray
11047,115,74840,74840,PRON,PER,his,Mr. Dorian Gray
11048,115,74851,74851,PRON,PER,him,Mr. Dorian Gray
11049,115,74853,74853,PRON,PER,He,Mr. Dorian Gray
11050,307,74855,74855,PROP,PER,Campbell,Alan Campbell
11051,307,74871,74871,PRON,PER,he,Alan Campbell
11052,307,74875,74875,PRON,PER,his,Alan Campbell
11053,115,74879,74879,PRON,PER,He,Mr. Dorian Gray
11054,307,74884,74884,PRON,PER,he,Alan Campbell
11055,113,74886,74887,PROP,PER,Basil Hallward,Basil Hallward
11058,115,74907,74907,PRON,PER,me,Mr. Dorian Gray
11059,115,74916,74916,PRON,PER,him,Mr. Dorian Gray
11060,115,74918,74918,PRON,PER,He,Mr. Dorian Gray
11062,307,74939,74939,PROP,PER,Campbell,Alan Campbell
11063,115,74949,74949,PRON,PER,he,Mr. Dorian Gray
11065,115,74954,74954,PRON,PER,he,Mr. Dorian Gray
11066,307,74970,74970,PROP,PER,Campbell,Alan Campbell
11068,115,74977,74977,PRON,PER,He,Mr. Dorian Gray
11069,115,74986,74986,PRON,PER,I,Mr. Dorian Gray
11070,307,74990,74990,PRON,PER,you,Alan Campbell
11071,115,74992,74992,PRON,PER,me,Mr. Dorian Gray
11072,115,74997,74997,PRON,PER,he,Mr. Dorian Gray
11075,307,75018,75018,PRON,PER,You,Alan Campbell
11076,115,75021,75021,PRON,PER,me,Mr. Dorian Gray
11077,307,75025,75025,PROP,PER,Alan,Alan Campbell
11078,115,75027,75027,PRON,PER,I,Mr. Dorian Gray
11079,115,75035,75035,PROP,PER,Dorian,Mr. Dorian Gray
11080,307,75041,75041,PROP,PER,Campbell,Alan Campbell
11081,115,75045,75045,PRON,PER,he,Mr. Dorian Gray
11084,115,75095,75096,PROP,PER,Dorian Gray,Mr. Dorian Gray
11085,316,75100,75101,PROP,PER,Lady Narborough,Dear Lady Narborough
11088,115,75110,75110,PRON,PER,His,Mr. Dorian Gray
11089,115,75119,75119,PRON,PER,he,Mr. Dorian Gray
11090,115,75125,75125,PRON,PER,his,Mr. Dorian Gray
11091,115,75128,75128,PRON,PER,he,Mr. Dorian Gray
11092,115,75131,75131,PRON,PER,his,Mr. Dorian Gray
11098,115,75167,75168,PROP,PER,Dorian Gray,Mr. Dorian Gray
11099,115,75175,75175,PRON,PER,he,Mr. Dorian Gray
11101,131,75211,75211,PROP,PER,God,Good God
11102,115,75215,75215,PRON,PER,He,Mr. Dorian Gray
11103,115,75216,75216,PRON,PER,himself,Mr. Dorian Gray
11104,115,75225,75225,PRON,PER,his,Mr. Dorian Gray
11105,316,75255,75256,PROP,PER,Lady Narborough,Dear Lady Narborough
11107,112,75266,75267,PROP,PER,Lord Henry,Lord Henry Wotton
11108,316,75279,75279,PRON,PER,She,Dear Lady Narborough
11112,316,75296,75296,PRON,PER,her,Dear Lady Narborough
11115,316,75305,75305,PRON,PER,she,Dear Lady Narborough
11116,316,75307,75307,PRON,PER,herself,Dear Lady Narborough
11117,316,75313,75313,PRON,PER,her,Dear Lady Narborough
11120,316,75323,75323,PRON,PER,she,Dear Lady Narborough
11121,316,75325,75325,PRON,PER,herself,Dear Lady Narborough
11122,316,75343,75343,PRON,PER,she,Dear Lady Narborough
11123,115,75348,75348,PROP,PER,Dorian,Mr. Dorian Gray
11124,316,75352,75352,PRON,PER,her,Dear Lady Narborough
11125,316,75357,75357,PRON,PER,she,Dear Lady Narborough
11126,115,75360,75360,PRON,PER,him,Mr. Dorian Gray
11127,316,75362,75362,PRON,PER,she,Dear Lady Narborough
11128,316,75366,75366,PRON,PER,she,Dear Lady Narborough
11129,115,75370,75370,PRON,PER,him,Mr. Dorian Gray
11130,316,75376,75376,PRON,PER,I,Dear Lady Narborough
11131,316,75379,75379,PRON,PER,my,Dear Lady Narborough
11133,316,75382,75382,PRON,PER,I,Dear Lady Narborough
11134,115,75390,75390,PRON,PER,you,Mr. Dorian Gray
11135,316,75393,75393,PRON,PER,she,Dear Lady Narborough
11136,316,75401,75401,PRON,PER,my,Dear Lady Narborough
11137,115,75408,75408,PRON,PER,your,Mr. Dorian Gray
11138,115,75416,75416,PRON,PER,you,Mr. Dorian Gray
11141,316,75449,75449,PRON,PER,I,Dear Lady Narborough
11143,316,75463,75463,PROP,PER,Narborough,Dear Lady Narborough
11144,115,75467,75467,PRON,PER,He,Mr. Dorian Gray
11146,316,75490,75490,PRON,PER,Her,Dear Lady Narborough
11148,316,75503,75503,PRON,PER,she,Dear Lady Narborough
11149,115,75506,75506,PROP,PER,Dorian,Mr. Dorian Gray
11152,316,75516,75516,PRON,PER,her,Dear Lady Narborough
11154,316,75527,75527,PRON,PER,her,Dear Lady Narborough
11155,316,75539,75539,PRON,PER,her,Dear Lady Narborough
11157,316,75542,75542,PRON,PER,her,Dear Lady Narborough
11158,316,75545,75545,PRON,PER,I,Dear Lady Narborough
11159,316,75552,75552,PRON,PER,her,Dear Lady Narborough
11160,316,75554,75554,PRON,PER,my,Dear Lady Narborough
11162,316,75558,75558,PRON,PER,she,Dear Lady Narborough
11163,316,75564,75564,PRON,PER,I,Dear Lady Narborough
11165,316,75573,75573,PRON,PER,I,Dear Lady Narborough
11168,316,75584,75584,PRON,PER,me,Dear Lady Narborough
11169,316,75594,75594,PRON,PER,I,Dear Lady Narborough
11182,316,75685,75685,PRON,PER,me,Dear Lady Narborough
11183,316,75688,75688,PRON,PER,me,Dear Lady Narborough
11184,115,75691,75691,PROP,PER,Dorian,Mr. Dorian Gray
11188,115,75715,75715,PRON,PER,he,Mr. Dorian Gray
11196,318,75754,75755,PROP,PER,Lady Ruxton,Lady Ruxton
11198,318,75776,75776,PRON,PER,herself,Lady Ruxton
11199,318,75786,75786,PRON,PER,her,Lady Ruxton
11201,318,75796,75796,PRON,PER,her,Lady Ruxton
11205,115,75819,75819,PRON,PER,his,Mr. Dorian Gray
11212,115,75864,75864,PRON,PER,his,Mr. Dorian Gray
11214,115,75883,75883,PRON,PER,He,Mr. Dorian Gray
11215,115,75887,75887,PRON,PER,he,Mr. Dorian Gray
11216,316,75892,75893,PROP,PER,Lady Narborough,Dear Lady Narborough
11217,112,75920,75921,PROP,PER,Henry Wotton,Lord Henry Wotton
11218,316,75927,75927,PRON,PER,I,Dear Lady Narborough
11219,112,75931,75931,PRON,PER,him,Lord Henry Wotton
11220,112,75937,75937,PRON,PER,he,Lord Henry Wotton
11221,316,75943,75943,PRON,PER,me,Dear Lady Narborough
11222,112,75951,75951,PROP,PER,Harry,Lord Henry Wotton
11224,115,75963,75963,PRON,PER,he,Mr. Dorian Gray
11225,115,75965,75965,PRON,PER,his,Mr. Dorian Gray
11226,115,75976,75976,PRON,PER,he,Mr. Dorian Gray
11227,115,75985,75985,PRON,PER,he,Mr. Dorian Gray
11228,316,75998,75999,PROP,PER,Lady Narborough,Dear Lady Narborough
11229,115,76002,76002,PRON,PER,him,Mr. Dorian Gray
11230,316,76005,76005,PRON,PER,she,Dear Lady Narborough
11231,115,76022,76022,PRON,PER,you,Mr. Dorian Gray
11232,112,76029,76030,PROP,PER,Lord Henry,Lord Henry Wotton
11233,115,76034,76034,PRON,PER,him,Mr. Dorian Gray
11234,115,76038,76038,PRON,PER,his,Mr. Dorian Gray
11237,115,76056,76056,PRON,PER,He,Mr. Dorian Gray
11238,115,76061,76061,PRON,PER,his,Mr. Dorian Gray
11239,115,76068,76068,PROP,PER,Dorian,Mr. Dorian Gray
11240,112,76072,76073,PROP,PER,Lord Henry,Lord Henry Wotton
11242,115,76095,76095,PRON,PER,you,Mr. Dorian Gray
11243,115,76100,76100,PRON,PER,You,Mr. Dorian Gray
11244,316,76109,76109,PRON,PER,I,Dear Lady Narborough
11245,115,76111,76111,PRON,PER,he,Mr. Dorian Gray
11246,316,76118,76119,PROP,PER,Lady Narborough,Dear Lady Narborough
11247,115,76124,76124,PRON,PER,he,Mr. Dorian Gray
11248,316,76129,76129,PRON,PER,me,Dear Lady Narborough
11249,316,76132,76132,PRON,PER,I,Dear Lady Narborough
11250,115,76137,76137,PRON,PER,He,Mr. Dorian Gray
11251,316,76142,76142,PRON,PER,I,Dear Lady Narborough
11252,316,76148,76150,PROP,PER,Dear Lady Narborough,Dear Lady Narborough
11253,115,76154,76154,PROP,PER,Dorian,Mr. Dorian Gray
11254,115,76159,76159,PRON,PER,I,Mr. Dorian Gray
11257,115,76185,76185,PRON,PER,you,Mr. Dorian Gray
11264,316,76217,76217,PRON,PER,you,Dear Lady Narborough
11265,316,76219,76219,PRON,PER,you,Dear Lady Narborough
11267,316,76225,76226,PROP,PER,Lady Narborough,Dear Lady Narborough
11268,112,76230,76231,PROP,PER,Lord Henry,Lord Henry Wotton
11271,316,76242,76242,PRON,PER,your,Dear Lady Narborough
11274,112,76258,76259,PROP,PER,Lord Henry,Lord Henry Wotton
11280,112,76292,76292,PRON,PER,he,Lord Henry Wotton
11281,112,76299,76299,PRON,PER,his,Lord Henry Wotton
11289,112,76364,76364,PRON,PER,you,Lord Henry Wotton
11290,112,76366,76366,PROP,PER,Harry,Lord Henry Wotton
11291,115,76370,76370,PROP,PER,Dorian,Mr. Dorian Gray
11295,112,76391,76392,PROP,PER,Lord Henry,Lord Henry Wotton
11296,115,76394,76394,PRON,PER,You,Mr. Dorian Gray
11298,316,76409,76410,PROP,PER,Lady Narborough,Dear Lady Narborough
11300,115,76428,76429,PROP,PER,Mr. Gray,Mr. Dorian Gray
11301,115,76431,76431,PRON,PER,He,Mr. Dorian Gray
11305,115,76446,76447,PROP,PER,Mr. Gray,Mr. Dorian Gray
11307,115,76453,76453,PRON,PER,me,Mr. Dorian Gray
11308,316,76456,76457,PROP,PER,Lady Narborough,Dear Lady Narborough
11309,115,76461,76461,PROP,PER,Dorian,Mr. Dorian Gray
11310,115,76464,76464,PRON,PER,I,Mr. Dorian Gray
11317,115,76487,76487,PRON,PER,me,Mr. Dorian Gray
11322,115,76526,76526,PRON,PER,I,Mr. Dorian Gray
11324,115,76532,76532,PROP,PER,Dorian,Mr. Dorian Gray
11330,112,76557,76557,PRON,PER,him,Lord Henry Wotton
11333,112,76575,76576,PROP,PER,Lord Henry,Lord Henry Wotton
11334,112,76579,76579,PRON,PER,his,Lord Henry Wotton
11335,316,76582,76583,PROP,PER,Lady Narborough,Dear Lady Narborough
11336,112,76585,76585,PRON,PER,him,Lord Henry Wotton
11337,316,76587,76587,PRON,PER,her,Dear Lady Narborough
11338,112,76591,76592,PROP,PER,Lord Henry,Lord Henry Wotton
11339,316,76594,76594,PRON,PER,I,Dear Lady Narborough
11341,112,76605,76605,PRON,PER,you,Lord Henry Wotton
11343,112,76620,76621,PROP,PER,Lord Henry,Lord Henry Wotton
11344,112,76624,76624,PRON,PER,his,Lord Henry Wotton
11347,112,76639,76639,PRON,PER,I,Lord Henry Wotton
11350,112,76651,76651,PRON,PER,you,Lord Henry Wotton
11353,112,76666,76667,PROP,PER,Lord Henry,Lord Henry Wotton
11354,112,76681,76681,PRON,PER,he,Lord Henry Wotton
11357,115,76713,76713,PRON,PER,he,Mr. Dorian Gray
11358,115,76718,76718,PROP,PER,Dorian,Mr. Dorian Gray
11359,115,76723,76723,PRON,PER,his,Mr. Dorian Gray
11361,115,76733,76733,PRON,PER,his,Mr. Dorian Gray
11367,316,76776,76777,PROP,PER,Lady Narborough,Dear Lady Narborough
11368,112,76782,76783,PROP,PER,Lord Henry,Lord Henry Wotton
11382,316,76833,76833,PROP,PER,Narborough,Dear Lady Narborough
11401,316,76907,76908,PROP,PER,Lady Narborough,Dear Lady Narborough
11402,112,76924,76925,PROP,PER,Lord Henry,Lord Henry Wotton
11419,112,77000,77001,PROP,PER,Lord Henry,Lord Henry Wotton
11420,112,77012,77012,PRON,PER,his,Lord Henry Wotton
11422,115,77016,77016,PRON,PER,I,Mr. Dorian Gray
11423,115,77028,77028,PROP,PER,Dorian,Mr. Dorian Gray
11424,316,77044,77044,PRON,PER,my,Dear Lady Narborough
11426,316,77049,77050,PROP,PER,Lady Narborough,Dear Lady Narborough
11427,316,77054,77054,PRON,PER,her,Dear Lady Narborough
11428,316,77061,77061,PRON,PER,me,Dear Lady Narborough
11433,112,77081,77082,PROP,PER,Lord Henry,Lord Henry Wotton
11434,316,77088,77088,PRON,PER,I,Dear Lady Narborough
11435,316,77092,77092,PRON,PER,I,Dear Lady Narborough
11438,316,77109,77109,PRON,PER,I,Dear Lady Narborough
11441,112,77117,77118,PROP,PER,Lord Henry,Lord Henry Wotton
11442,112,77122,77122,PRON,PER,you,Lord Henry Wotton
11443,115,77125,77126,PROP,PER,Mr. Gray,Mr. Dorian Gray
11444,112,77133,77133,PRON,PER,I,Lord Henry Wotton
11445,115,77137,77137,PRON,PER,him,Mr. Dorian Gray
11446,316,77140,77141,PROP,PER,Lady Narborough,Dear Lady Narborough
11447,112,77145,77146,PROP,PER,Lord Henry,Lord Henry Wotton
11449,115,77163,77163,PRON,PER,him,Mr. Dorian Gray
11450,316,77165,77165,PRON,PER,I,Dear Lady Narborough
11454,316,77192,77193,PROP,PER,Lady Narborough,Dear Lady Narborough
11455,115,77197,77197,PROP,PER,Dorian,Mr. Dorian Gray
11457,115,77219,77219,PRON,PER,I,Mr. Dorian Gray
11459,115,77236,77236,PRON,PER,I,Mr. Dorian Gray
11462,112,77256,77257,PROP,PER,Lord Henry,Lord Henry Wotton
11467,112,77285,77285,PRON,PER,you,Lord Henry Wotton
11470,318,77301,77302,PROP,PER,Lady Ruxton,Lady Ruxton
11471,112,77305,77305,PRON,PER,You,Lord Henry Wotton
11472,318,77311,77311,PRON,PER,me,Lady Ruxton
11473,112,77315,77315,PRON,PER,You,Lord Henry Wotton
11475,318,77330,77330,PRON,PER,me,Lady Ruxton
11476,112,77332,77332,PRON,PER,You,Lord Henry Wotton
11477,318,77335,77335,PRON,PER,me,Lady Ruxton
11479,112,77338,77338,PRON,PER,you,Lord Henry Wotton
11480,318,77346,77346,PRON,PER,I,Lady Ruxton
11491,318,77412,77413,PROP,PER,Lady Ruxton,Lady Ruxton
11496,316,77436,77437,PROP,PER,Lady Narborough,Dear Lady Narborough
11497,318,77439,77439,PRON,PER,I,Lady Ruxton
11498,318,77447,77447,PRON,PER,I,Lady Ruxton
11499,318,77452,77452,PRON,PER,myself,Lady Ruxton
11500,318,77464,77465,PROP,PER,Lady Ruxton,Lady Ruxton
11501,112,77469,77470,PROP,PER,Lord Henry,Lord Henry Wotton
11502,318,77498,77499,PROP,PER,Lady Ruxton,Lady Ruxton
11506,112,77517,77518,PROP,PER,Lord Henry,Lord Henry Wotton
11512,316,77556,77557,PROP,PER,Lady Narborough,Dear Lady Narborough
11518,115,77598,77599,PROP,PER,Dorian Gray,Mr. Dorian Gray
11519,115,77601,77601,PRON,PER,his,Mr. Dorian Gray
11520,112,77608,77609,PROP,PER,Lord Henry,Lord Henry Wotton
11532,112,77706,77707,PROP,PER,Lord Henry,Lord Henry Wotton
11533,112,77712,77712,PRON,PER,he,Lord Henry Wotton
11534,115,77718,77718,PROP,PER,Dorian,Mr. Dorian Gray
11535,115,77722,77722,PRON,PER,you,Mr. Dorian Gray
11536,112,77725,77725,PRON,PER,my,Lord Henry Wotton
11538,112,77730,77730,PRON,PER,he,Lord Henry Wotton
11539,115,77734,77734,PRON,PER,You,Mr. Dorian Gray
11540,112,77745,77745,PRON,PER,I,Lord Henry Wotton
11541,112,77750,77750,PROP,PER,Harry,Lord Henry Wotton
11542,112,77752,77752,PRON,PER,I,Lord Henry Wotton
11543,112,77762,77762,PRON,PER,You,Lord Henry Wotton
11545,112,77775,77775,PRON,PER,you,Lord Henry Wotton
11547,112,77779,77779,PRON,PER,me,Lord Henry Wotton
11553,112,77814,77814,PROP,PER,Harry,Lord Henry Wotton
11555,112,77820,77820,PRON,PER,me,Lord Henry Wotton
11562,112,77884,77884,PRON,PER,you,Lord Henry Wotton
11566,115,77920,77920,PROP,PER,Dorian,Mr. Dorian Gray
11568,112,77928,77928,PRON,PER,me,Lord Henry Wotton
11569,112,77930,77930,PRON,PER,I,Lord Henry Wotton
11577,330,77980,77981,PROP,PER,Geoffrey Clouston,Sir Geoffrey Clouston
11578,112,77987,77987,PRON,PER,I,Lord Henry Wotton
11580,112,77995,77995,PRON,PER,I,Lord Henry Wotton
11582,112,78001,78002,PROP,PER,Lord Henry,Lord Henry Wotton
11584,112,78013,78013,PRON,PER,I,Lord Henry Wotton
11589,112,78042,78042,PRON,PER,I,Lord Henry Wotton
11591,112,78054,78054,PROP,PER,Harry,Lord Henry Wotton
11598,115,78090,78090,PROP,PER,Dorian,Mr. Dorian Gray
11599,115,78092,78092,PRON,PER,you,Mr. Dorian Gray
11600,115,78100,78100,PRON,PER,You,Mr. Dorian Gray
11601,115,78107,78107,PRON,PER,you,Mr. Dorian Gray
11602,115,78112,78112,PRON,PER,you,Mr. Dorian Gray
11604,115,78118,78118,PROP,PER,Dorian,Mr. Dorian Gray
11605,115,78121,78121,PRON,PER,him,Mr. Dorian Gray
11606,112,78129,78129,PROP,PER,Harry,Lord Henry Wotton
11607,115,78132,78132,PRON,PER,he,Mr. Dorian Gray
11608,115,78138,78138,PRON,PER,I,Mr. Dorian Gray
11610,115,78150,78150,PRON,PER,you,Mr. Dorian Gray
11612,115,78161,78161,PRON,PER,he,Mr. Dorian Gray
11613,115,78165,78165,PRON,PER,he,Mr. Dorian Gray
11614,115,78167,78167,PRON,PER,his,Mr. Dorian Gray
11615,115,78173,78173,PRON,PER,I,Mr. Dorian Gray
11616,115,78179,78179,PRON,PER,I,Mr. Dorian Gray
11618,115,78187,78187,PRON,PER,I,Mr. Dorian Gray
11619,115,78191,78191,PRON,PER,I,Mr. Dorian Gray
11620,115,78194,78194,PRON,PER,I,Mr. Dorian Gray
11621,112,78199,78199,PRON,PER,you,Lord Henry Wotton
11622,112,78202,78202,PROP,PER,Harry,Lord Henry Wotton
11623,112,78204,78204,PRON,PER,You,Lord Henry Wotton
11625,115,78215,78215,PRON,PER,I,Mr. Dorian Gray
11626,115,78221,78221,PRON,PER,I,Mr. Dorian Gray
11627,115,78226,78226,PRON,PER,I,Mr. Dorian Gray
11628,112,78236,78236,PRON,PER,you,Lord Henry Wotton
11629,115,78244,78244,PRON,PER,I,Mr. Dorian Gray
11630,115,78247,78247,PRON,PER,my,Mr. Dorian Gray
11632,115,78255,78255,PRON,PER,my,Mr. Dorian Gray
11634,115,78260,78260,PRON,PER,me,Mr. Dorian Gray
11635,112,78264,78264,PRON,PER,you,Lord Henry Wotton
11636,112,78273,78273,PRON,PER,you,Lord Henry Wotton
11638,112,78279,78280,PROP,PER,Lord Henry,Lord Henry Wotton
11639,112,78282,78282,PRON,PER,his,Lord Henry Wotton
11640,112,78286,78286,PRON,PER,My,Lord Henry Wotton
11642,112,78292,78292,PRON,PER,I,Lord Henry Wotton
11645,112,78309,78309,PRON,PER,you,Lord Henry Wotton
11647,112,78318,78318,PRON,PER,you,Lord Henry Wotton
11648,115,78320,78320,PROP,PER,Dorian,Mr. Dorian Gray
11649,112,78323,78323,PRON,PER,me,Lord Henry Wotton
11650,112,78328,78328,PRON,PER,You,Lord Henry Wotton
11651,112,78331,78331,PRON,PER,yourself,Lord Henry Wotton
11652,112,78341,78341,PRON,PER,me,Lord Henry Wotton
11653,112,78343,78343,PROP,PER,Harry,Lord Henry Wotton
11654,112,78345,78345,PRON,PER,I,Lord Henry Wotton
11655,112,78354,78354,PRON,PER,I,Lord Henry Wotton
11656,112,78360,78360,PRON,PER,you,Lord Henry Wotton
11657,112,78370,78370,PRON,PER,my,Lord Henry Wotton
11658,316,78373,78374,PROP,PER,Lady Narborough,Dear Lady Narborough
11659,112,78376,78376,PRON,PER,I,Lord Henry Wotton
11661,112,78382,78382,PRON,PER,I,Lord Henry Wotton
11663,112,78387,78387,PRON,PER,I,Lord Henry Wotton
11665,115,78397,78397,PROP,PER,Dorian,Mr. Dorian Gray
11666,112,78399,78399,PRON,PER,I,Lord Henry Wotton
11667,112,78402,78402,PRON,PER,I,Lord Henry Wotton
11668,112,78405,78405,PRON,PER,you,Lord Henry Wotton
11672,112,78428,78428,PROP,PER,Harry,Lord Henry Wotton
11682,112,78466,78467,PROP,PER,Lord Henry,Lord Henry Wotton
11695,113,78541,78542,PROP,PER,Basil Hallward,Basil Hallward
11726,115,78922,78923,PROP,PER,Dorian Gray,Mr. Dorian Gray
11727,115,78934,78934,PRON,PER,his,Mr. Dorian Gray
11728,115,78941,78941,PRON,PER,his,Mr. Dorian Gray
11731,115,78947,78947,PRON,PER,he,Mr. Dorian Gray
11732,115,78956,78956,PRON,PER,He,Mr. Dorian Gray
11740,115,78998,78998,PROP,PER,Dorian,Mr. Dorian Gray
11760,115,79127,79128,PROP,PER,Dorian Gray,Mr. Dorian Gray
11762,115,79145,79145,PRON,PER,he,Mr. Dorian Gray
11763,115,79148,79148,PRON,PER,himself,Mr. Dorian Gray
11764,112,79152,79153,PROP,PER,Lord Henry,Lord Henry Wotton
11765,115,79157,79157,PRON,PER,him,Mr. Dorian Gray
11767,115,79194,79194,PRON,PER,He,Mr. Dorian Gray
11779,113,79437,79437,PROP,PER,Basil,Basil Hallward
11824,115,79782,79783,PROP,PER,Dorian Gray,Mr. Dorian Gray
11842,115,80030,80030,PROP,PER,Dorian,Mr. Dorian Gray
11843,115,80042,80042,PRON,PER,he,Mr. Dorian Gray
11845,115,80057,80057,PRON,PER,he,Mr. Dorian Gray
11846,115,80060,80060,PRON,PER,him,Mr. Dorian Gray
11847,115,80062,80062,PRON,PER,he,Mr. Dorian Gray
11852,115,80118,80118,PRON,PER,He,Mr. Dorian Gray
11853,115,80133,80133,PRON,PER,he,Mr. Dorian Gray
11854,115,80144,80144,PRON,PER,he,Mr. Dorian Gray
11857,115,80170,80170,PRON,PER,He,Mr. Dorian Gray
11858,115,80182,80182,PRON,PER,he,Mr. Dorian Gray
11860,115,80200,80200,PRON,PER,he,Mr. Dorian Gray
11861,115,80219,80219,PRON,PER,he,Mr. Dorian Gray
11863,115,80244,80244,PRON,PER,him,Mr. Dorian Gray
11865,115,80250,80250,PRON,PER,He,Mr. Dorian Gray
11874,115,80369,80369,PRON,PER,his,Mr. Dorian Gray
11875,115,80373,80373,PRON,PER,his,Mr. Dorian Gray
11885,115,80436,80436,PROP,PER,Dorian,Mr. Dorian Gray
11890,115,80471,80471,PROP,PER,Dorian,Mr. Dorian Gray
11892,115,80485,80485,PRON,PER,him,Mr. Dorian Gray
11893,115,80487,80487,PRON,PER,He,Mr. Dorian Gray
11894,115,80494,80494,PRON,PER,his,Mr. Dorian Gray
11895,115,80501,80501,PRON,PER,he,Mr. Dorian Gray
11897,115,80527,80527,PRON,PER,him,Mr. Dorian Gray
11898,115,80536,80536,PRON,PER,You,Mr. Dorian Gray
11899,215,80539,80539,PROP,PER,Adrian,Adrian Singleton
11900,115,80543,80543,PROP,PER,Dorian,Mr. Dorian Gray
11901,115,80549,80549,PRON,PER,I,Mr. Dorian Gray
11902,115,80553,80553,PRON,PER,he,Mr. Dorian Gray
11905,115,80566,80566,PRON,PER,me,Mr. Dorian Gray
11906,115,80571,80571,PRON,PER,I,Mr. Dorian Gray
